"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 0)",0,"{(1, 11): 0.13198383847036618, (1, 10): 0.133595816099648, (1, 9): 0.23982949569328238, (1, 8): 0.13646201893844778, (1, 7): 0.12918051149906012, (1, 5): 0.08589348463428877, (1, 4): 0.1254850911522722, (1, 3): 0.11366375386246397, (1, 2): 0.12937678885056905, (1, 1): 0.01518884950127027, (2, 11): 0.1358449090571932, (2, 10): 0.13717882011231336, (2, 9): 0.13458378895382256, (2, 8): 0.13444663157437456, (2, 7): 0.13069860168459735, (2, 5): 0.13056600083629724, (2, 4): 0.1270593876544613, (2, 3): 0.1254850911522722, (2, 2): 0.11366375386246397, (2, 1): 0.051927766087025075, (3, 11): 0.13717882011231336, (3, 10): 0.13458378895382256, (3, 9): 0.1358449090571932, (3, 8): 0.13263765709387118, (3, 7): 0.14973763876849777, (3, 6): 0.13069860168459735, (3, 5): 0.12918051149906012, (3, 4): 0.13090229090529704, (3, 3): 0.1270593876544613, (3, 2): 0.1254850911522722, (3, 1): 0.11366375386246397, (4, 11): 0.13458378895382256, (4, 10): 0.1358449090571932, (4, 9): 0.13992565317360575, (4, 8): 0.14056468376369527, (4, 7): 0.1322716582414526, (4, 5): 0.1304707418733613, (4, 4): 0.1270593876544613, (4, 3): 0.13056600083629724, (4, 2): 0.1270593876544613, (4, 1): 0.1254850911522722, (5, 11): 0.1358449090571932, (5, 10): 0.13992565317360575, (5, 9): 0.140164968801866, (5, 8): 0.14037872899570142, (5, 7): 0.12949819459163917, (5, 5): 0.13198383847036618, (5, 4): 0.133595816099648, (5, 3): 0.13179113322301989, (5, 2): 0.13090229090529704, (5, 1): 0.1270593876544613, (6, 8): 0.13829248563795038, (6, 3): 0.13646201893844778, (7, 11): 0.13413107233671445, (7, 10): 0.14248612500733723, (7, 9): 0.1332912711109964, (7, 8): 0.13484366436817416, (7, 7): 0.11724103464172232, (7, 6): 0.13014377465971466, (7, 4): 0.13263765709387118, (7, 3): 0.14973763876849777, (7, 2): 0.1297696072704445, (7, 1): 0.12918051149906012, (8, 11): 0.14973763876849777, (8, 10): 0.14973763876849777, (8, 9): 0.14248612500733723, (8, 8): 0.13090229090529704, (8, 7): 0.13484366436817416, (8, 6): 0.11724103464172232, (8, 5): 0.13014377465971466, (8, 4): 0.12949819459163917, (8, 3): 0.1322716582414526, (8, 2): 0.14973763876849777, (8, 1): 0.13069860168459735, (9, 11): 0.42526135321933195, (9, 10): 0.6636837157786978, (9, 9): 0.23982949569328238, (9, 8): 0.14248612500733723, (9, 7): 0.1332912711109964, (9, 6): 0.13484366436817416, (9, 4): 0.12922802024999508, (9, 3): 0.1358449090571932, (9, 2): 0.13069860168459735, (9, 1): 0.12918051149906012, (10, 11): 0.1297696072704445, (10, 10): 0.13992565317360575, (10, 9): 0.6636837157786978, (10, 8): 0.23982949569328238, (10, 7): 0.14248612500733723, (10, 6): 0.1332912711109964, (10, 4): 0.12937678885056905, (10, 3): 0.13069860168459735, (10, 2): 0.12918051149906012, (10, 1): 0.13090229090529704, (11, 11): 0.0, (11, 10): 0.9999999999999987, (11, 9): 0.9899999999922015, (11, 8): 0.6636837157786978, (11, 7): 0.23982949569328238, (11, 6): 0.14248612500733723, (11, 4): 0.1270593876544613, (11, 3): 0.12918051149906012, (11, 2): 0.13090229090529704, (11, 1): 0.1270593876544613}"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 0)",1,"{(1, 11): 0.3385466044491304, (1, 10): 0.3276597058498308, (1, 9): 0.3402802232408882, (1, 8): 0.326280352641359, (1, 7): 0.3256285353913997, (1, 5): 0.2563318722824292, (1, 4): 0.22198806451764752, (1, 3): 0.2055045885152845, (1, 2): 0.2019936858658453, (1, 1): 0.20114743204652408, (2, 11): 0.33781938377046516, (2, 10): 0.3276293431986488, (2, 9): 0.336758336800067, (2, 8): 0.3257552381368081, (2, 7): 0.32772104057693036, (2, 5): 0.31408148872820685, (2, 4): 0.22327304475968016, (2, 3): 0.22198806451764752, (2, 2): 0.2055045885152845, (2, 1): 0.20625692333942994, (3, 11): 0.3276293431986488, (3, 10): 0.336758336800067, (3, 9): 0.33781938377046516, (3, 8): 0.33253988617496044, (3, 7): 0.33130067379602274, (3, 6): 0.32772104057693036, (3, 5): 0.3256285353913997, (3, 4): 0.34564957057746265, (3, 3): 0.22327304475968016, (3, 2): 0.22198806451764752, (3, 1): 0.2055045885152845, (4, 11): 0.336758336800067, (4, 10): 0.33781938377046516, (4, 9): 0.3852029063233132, (4, 8): 0.3743181845470856, (4, 7): 0.3472159801479109, (4, 5): 0.1809775839065822, (4, 4): 0.22327304475968016, (4, 3): 0.31408148872820685, (4, 2): 0.22327304475968016, (4, 1): 0.22198806451764752, (5, 11): 0.33781938377046516, (5, 10): 0.3852029063233132, (5, 9): 0.3726222154261176, (5, 8): 0.29001809972405884, (5, 7): 0.31406360587996734, (5, 5): 0.3385466044491304, (5, 4): 0.3276597058498308, (5, 3): 0.3544104324004189, (5, 2): 0.34564957057746265, (5, 1): 0.22327304475968016, (6, 8): 0.3061740677293384, (6, 3): 0.326280352641359, (7, 11): 0.3393932343008188, (7, 10): 0.3516258713292836, (7, 9): 0.33068150463331747, (7, 8): 0.32084993255388233, (7, 7): 0.23157244997895576, (7, 6): 0.26830482342757506, (7, 4): 0.33253988617496044, (7, 3): 0.33130067379602274, (7, 2): 0.38599309582552743, (7, 1): 0.3256285353913997, (8, 11): 0.33130067379602274, (8, 10): 0.33130067379602274, (8, 9): 0.3516258713292836, (8, 8): 0.34564957057746265, (8, 7): 0.32084993255388233, (8, 6): 0.23157244997895576, (8, 5): 0.26830482342757506, (8, 4): 0.31406360587996734, (8, 3): 0.3472159801479109, (8, 2): 0.33130067379602274, (8, 1): 0.32772104057693036, (9, 11): 0.5329984843467056, (9, 10): 0.5333249500395061, (9, 9): 0.3402802232408882, (9, 8): 0.3516258713292836, (9, 7): 0.33068150463331747, (9, 6): 0.32084993255388233, (9, 4): 0.2883611560888771, (9, 3): 0.33781938377046516, (9, 2): 0.32772104057693036, (9, 1): 0.3256285353913997, (10, 11): 0.38599309582552743, (10, 10): 0.3852029063233132, (10, 9): 0.5333249500395061, (10, 8): 0.3402802232408882, (10, 7): 0.3516258713292836, (10, 6): 0.33068150463331747, (10, 4): 0.2019936858658453, (10, 3): 0.32772104057693036, (10, 2): 0.3256285353913997, (10, 1): 0.34564957057746265, (11, 11): 0.0, (11, 10): 0.9999999999999989, (11, 9): 0.9899999999998934, (11, 8): 0.5333249500395061, (11, 7): 0.3402802232408882, (11, 6): 0.3516258713292836, (11, 4): 0.22327304475968016, (11, 3): 0.3256285353913997, (11, 2): 0.34564957057746265, (11, 1): 0.22327304475968016}"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 0)",2,"{(1, 11): 0.12519700120600755, (1, 10): 0.12513356638662332, (1, 9): 0.2721980828440002, (1, 8): 0.1424175990245078, (1, 7): 0.11953963924853479, (1, 5): 0.08853105038549329, (1, 4): 0.11459330903466132, (1, 3): 0.10332189336445385, (1, 2): 0.12084531845076292, (1, 1): 0.11669639680898768, (2, 11): 0.1379780105656009, (2, 10): 0.12271476651725269, (2, 9): 0.14047987496012873, (2, 8): 0.1261782527089195, (2, 7): 0.12004371111360232, (2, 5): 0.11992721339748699, (2, 4): 0.11646791335572254, (2, 3): 0.11459330903466132, (2, 2): 0.10332189336445385, (2, 1): 0.03595580088067671, (3, 11): 0.12271476651725269, (3, 10): 0.14047987496012873, (3, 9): 0.1379780105656009, (3, 8): 0.12155811362740396, (3, 7): 0.1424248691985201, (3, 6): 0.12004371111360232, (3, 5): 0.11953963924853479, (3, 4): 0.12293568430848749, (3, 3): 0.11646791335572254, (3, 2): 0.11459330903466132, (3, 1): 0.10332189336445385, (4, 11): 0.14047987496012873, (4, 10): 0.1379780105656009, (4, 9): 0.1564309275678741, (4, 8): 0.14340158677101217, (4, 7): 0.14552924453908067, (4, 5): 0.11657298749883098, (4, 4): 0.11646791335572254, (4, 3): 0.11992721339748699, (4, 2): 0.11646791335572254, (4, 1): 0.11459330903466132, (5, 11): 0.1379780105656009, (5, 10): 0.1564309275678741, (5, 9): 0.14247494889590792, (5, 8): 0.1436041320406379, (5, 7): 0.12420323221534818, (5, 5): 0.12519700120600755, (5, 4): 0.12513356638662332, (5, 3): 0.1252973734801977, (5, 2): 0.12293568430848749, (5, 1): 0.11646791335572254, (6, 8): 0.13325274669383153, (6, 3): 0.1424175990245078, (7, 11): 0.11971536718560545, (7, 10): 0.1508569975087561, (7, 9): 0.13039797330015376, (7, 8): 0.12579418034679793, (7, 7): 0.11543607950386912, (7, 6): 0.11758198425870232, (7, 4): 0.12155811362740396, (7, 3): 0.1424248691985201, (7, 2): 0.18208484783467216, (7, 1): 0.11953963924853479, (8, 11): 0.1424248691985201, (8, 10): 0.1424248691985201, (8, 9): 0.1508569975087561, (8, 8): 0.12293568430848749, (8, 7): 0.12579418034679793, (8, 6): 0.11543607950386912, (8, 5): 0.11758198425870232, (8, 4): 0.12420323221534818, (8, 3): 0.14552924453908067, (8, 2): 0.1424248691985201, (8, 1): 0.12004371111360232, (9, 11): 0.31790181882295065, (9, 10): 0.5777366073122576, (9, 9): 0.2721980828440002, (9, 8): 0.1508569975087561, (9, 7): 0.13039797330015376, (9, 6): 0.12579418034679793, (9, 4): 0.12045666559343621, (9, 3): 0.1379780105656009, (9, 2): 0.12004371111360232, (9, 1): 0.11953963924853479, (10, 11): 0.18208484783467216, (10, 10): 0.1564309275678741, (10, 9): 0.5777366073122576, (10, 8): 0.2721980828440002, (10, 7): 0.1508569975087561, (10, 6): 0.13039797330015376, (10, 4): 0.12084531845076292, (10, 3): 0.12004371111360232, (10, 2): 0.11953963924853479, (10, 1): 0.12293568430848749, (11, 11): 0.0, (11, 10): 0.9999999999999674, (11, 9): 0.9899999976556272, (11, 8): 0.5777366073122576, (11, 7): 0.2721980828440002, (11, 6): 0.1508569975087561, (11, 4): 0.11646791335572254, (11, 3): 0.11953963924853479, (11, 2): 0.12293568430848749, (11, 1): 0.11646791335572254}"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 0)",3,"{(1, 11): 0.15316479012277467, (1, 10): 0.15201289083192168, (1, 9): 0.15169431166412375, (1, 8): 0.15024600105818722, (1, 7): 0.15064204162992464, (1, 5): 0.14563441988138706, (1, 4): 0.14414501906796726, (1, 3): 0.10904668231651314, (1, 2): 0.15293255329549305, (1, 1): 0.013874898903981778, (2, 11): 0.15043604502335314, (2, 10): 0.14977781909939006, (2, 9): 0.15033191643639707, (2, 8): 0.15095739021838742, (2, 7): 0.1506977362290273, (2, 5): 0.14719826066665417, (2, 4): 0.14678185622028536, (2, 3): 0.14414501906796726, (2, 2): 0.10904668231651314, (2, 1): 0.03746237136052361, (3, 11): 0.14977781909939006, (3, 10): 0.15033191643639707, (3, 9): 0.15043604502335314, (3, 8): 0.15078659297549035, (3, 7): 0.15883018974231627, (3, 6): 0.1506977362290273, (3, 5): 0.15064204162992464, (3, 4): 0.14617400142688794, (3, 3): 0.14678185622028536, (3, 2): 0.14414501906796726, (3, 1): 0.10904668231651314, (4, 11): 0.15033191643639707, (4, 10): 0.15043604502335314, (4, 9): 0.1815579900271328, (4, 8): 0.15098140579749558, (4, 7): 0.15064807131203878, (4, 5): 0.14336954811305358, (4, 4): 0.14678185622028536, (4, 3): 0.14719826066665417, (4, 2): 0.14678185622028536, (4, 1): 0.14414501906796726, (5, 11): 0.15043604502335314, (5, 10): 0.1815579900271328, (5, 9): 0.15120455183175244, (5, 8): 0.15133739045749012, (5, 7): 0.15031556913290187, (5, 5): 0.15316479012277467, (5, 4): 0.15201289083192168, (5, 3): 0.14264362793654412, (5, 2): 0.14617400142688794, (5, 1): 0.14678185622028536, (6, 8): 0.14606188304091092, (6, 3): 0.15024600105818722, (7, 11): 0.14888580940942173, (7, 10): 0.15716178480534618, (7, 9): 0.14645503590815168, (7, 8): 0.14504654563361177, (7, 7): 0.15336191857619788, (7, 6): 0.14882503271033087, (7, 4): 0.15078659297549035, (7, 3): 0.15883018974231627, (7, 2): 0.15244366171962498, (7, 1): 0.15064204162992464, (8, 11): 0.15883018974231627, (8, 10): 0.15883018974231627, (8, 9): 0.15716178480534618, (8, 8): 0.14617400142688794, (8, 7): 0.14504654563361177, (8, 6): 0.15336191857619788, (8, 5): 0.14882503271033087, (8, 4): 0.15031556913290187, (8, 3): 0.15064807131203878, (8, 2): 0.15883018974231627, (8, 1): 0.1506977362290273, (9, 11): 0.372313885680915, (9, 10): 0.34585008417565777, (9, 9): 0.15169431166412375, (9, 8): 0.15716178480534618, (9, 7): 0.14645503590815168, (9, 6): 0.14504654563361177, (9, 4): 0.15374413131587394, (9, 3): 0.15043604502335314, (9, 2): 0.1506977362290273, (9, 1): 0.15064204162992464, (10, 11): 0.15244366171962498, (10, 10): 0.1815579900271328, (10, 9): 0.34585008417565777, (10, 8): 0.15169431166412375, (10, 7): 0.15716178480534618, (10, 6): 0.14645503590815168, (10, 4): 0.15293255329549305, (10, 3): 0.1506977362290273, (10, 2): 0.15064204162992464, (10, 1): 0.14617400142688794, (11, 11): 0.0, (11, 10): 0.9999999999992327, (11, 9): 0.9899995053605873, (11, 8): 0.34585008417565777, (11, 7): 0.15169431166412375, (11, 6): 0.15716178480534618, (11, 4): 0.14678185622028536, (11, 3): 0.15064204162992464, (11, 2): 0.14617400142688794, (11, 1): 0.14678185622028536}"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 0)",4,"{(1, 11): 0.030703011385923563, (1, 10): 0.03301094068695918, (1, 9): 0.03131125628769439, (1, 8): 0.04015290301683322, (1, 7): 0.037889710380245, (1, 5): 0.03124865945120442, (1, 4): 0.03067167090986556, (1, 3): 0.030425559952240847, (1, 2): 0.03153969521035172, (1, 1): 0.03222746174382276, (2, 11): 0.031479840610507695, (2, 10): 0.03162011070971723, (2, 9): 0.03135089820185678, (2, 8): 0.031485348172461215, (2, 7): 0.036584085587151864, (2, 5): 0.03175301539305501, (2, 4): 0.031240070487532745, (2, 3): 0.03067167090986556, (2, 2): 0.030425559952240847, (2, 1): 0.02139232405135601, (3, 11): 0.03162011070971723, (3, 10): 0.03135089820185678, (3, 9): 0.031479840610507695, (3, 8): 0.03149566664235213, (3, 7): 0.06751390640912211, (3, 6): 0.036584085587151864, (3, 5): 0.037889710380245, (3, 4): 0.030799266412711905, (3, 3): 0.031240070487532745, (3, 2): 0.03067167090986556, (3, 1): 0.030425559952240847, (4, 11): 0.03135089820185678, (4, 10): 0.031479840610507695, (4, 9): 0.034258183616639154, (4, 8): 0.031493392856526116, (4, 7): 0.03151262811520893, (4, 5): 0.03127126464403568, (4, 4): 0.031240070487532745, (4, 3): 0.03175301539305501, (4, 2): 0.031240070487532745, (4, 1): 0.03067167090986556, (5, 11): 0.031479840610507695, (5, 10): 0.034258183616639154, (5, 9): 0.0307519666000036, (5, 8): 0.03247837012555746, (5, 7): 0.03183256303630185, (5, 5): 0.030703011385923563, (5, 4): 0.03301094068695918, (5, 3): 0.03242489803612953, (5, 2): 0.030799266412711905, (5, 1): 0.031240070487532745, (6, 8): 0.03172965994193154, (6, 3): 0.04015290301683322, (7, 11): 0.06404075450543661, (7, 10): 0.03954475358211295, (7, 9): 0.032170516930123134, (7, 8): 0.03105618422053339, (7, 7): 0.03167937572062283, (7, 6): 0.03202510281108946, (7, 4): 0.03149566664235213, (7, 3): 0.06751390640912211, (7, 2): 0.16934985946997816, (7, 1): 0.037889710380245, (8, 11): 0.06751390640912211, (8, 10): 0.06751390640912211, (8, 9): 0.03954475358211295, (8, 8): 0.030799266412711905, (8, 7): 0.03105618422053339, (8, 6): 0.03167937572062283, (8, 5): 0.03202510281108946, (8, 4): 0.03183256303630185, (8, 3): 0.03151262811520893, (8, 2): 0.06751390640912211, (8, 1): 0.036584085587151864, (9, 11): 0.06495143331508452, (9, 10): 0.03532009749664916, (9, 9): 0.03131125628769439, (9, 8): 0.03954475358211295, (9, 7): 0.032170516930123134, (9, 6): 0.03105618422053339, (9, 4): 0.030787472656289817, (9, 3): 0.031479840610507695, (9, 2): 0.036584085587151864, (9, 1): 0.037889710380245, (10, 11): 0.16934985946997816, (10, 10): 0.034258183616639154, (10, 9): 0.03532009749664916, (10, 8): 0.03131125628769439, (10, 7): 0.03954475358211295, (10, 6): 0.032170516930123134, (10, 4): 0.03153969521035172, (10, 3): 0.036584085587151864, (10, 2): 0.037889710380245, (10, 1): 0.030799266412711905, (11, 11): 0.0, (11, 10): 0.5547247087586143, (11, 9): 0.0694679850738984, (11, 8): 0.03532009749664916, (11, 7): 0.03131125628769439, (11, 6): 0.03954475358211295, (11, 4): 0.031240070487532745, (11, 3): 0.037889710380245, (11, 2): 0.030799266412711905, (11, 1): 0.031240070487532745}"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 0)",0,"{(1, 11): 0.7052594118607164, (1, 10): 0.7052594118607164, (1, 9): 0.7046016270030745, (1, 8): 0.7798981204030648, (1, 7): 0.7046016270030745, (1, 5): 0.7798981204030648, (1, 4): 0.7046016270030745, (1, 3): 0.7046016270030745, (1, 2): 0.7798981204030648, (1, 1): 0.7046016270030745, (2, 11): 0.7798981204030648, (2, 10): 0.7052594118607164, (2, 9): 0.7052594118607164, (2, 8): 0.7798981204030648, (2, 7): 0.7046016270030745, (2, 5): 0.7798981204030648, (2, 4): 0.7046016270030745, (2, 3): 0.7046016270030745, (2, 2): 0.7046016270030745, (2, 1): 0.7046016270030745, (3, 11): 0.7052594118607164, (3, 10): 0.7052594118607164, (3, 9): 0.7052594118607164, (3, 8): 0.7798981204030648, (3, 7): 0.7046016270030745, (3, 6): 0.7046016270030745, (3, 5): 0.7046016270030745, (3, 4): 0.7046016270030745, (3, 3): 0.7046016270030745, (3, 2): 0.7046016270030745, (3, 1): 0.7046016270030745, (4, 11): 0.7052594118607164, (4, 10): 0.7052594118607164, (4, 9): 0.7052594118607164, (4, 8): 0.7798981204030648, (4, 7): 0.7046016270030745, (4, 5): 0.5923467199655651, (4, 4): 0.7046016270030745, (4, 3): 0.7798981204030648, (4, 2): 0.7046016270030745, (4, 1): 0.7046016270030745, (5, 11): 0.7052594118607164, (5, 10): 0.7052594118607164, (5, 9): 0.7052594118607164, (5, 8): 0.7798981204030648, (5, 7): 0.7046016270030745, (5, 5): 0.7052594118607164, (5, 4): 0.7052594118607164, (5, 3): 0.7798981204030648, (5, 2): 0.7046016270030745, (5, 1): 0.7046016270030745, (6, 8): 0.7798981204030648, (6, 3): 0.7798981204030648, (7, 11): 0.7798981204030648, (7, 10): 0.7046016270030745, (7, 9): 0.7046016270030745, (7, 8): 0.7046016270030745, (7, 7): 0.7046016270030745, (7, 6): 0.7046016270030745, (7, 4): 0.7798981204030648, (7, 3): 0.7046016270030745, (7, 2): 0.7052594118607164, (7, 1): 0.7046016270030745, (8, 11): 0.7052594118607164, (8, 10): 0.7798981204030648, (8, 9): 0.7046016270030745, (8, 8): 0.7052594118607164, (8, 7): 0.7046016270030745, (8, 6): 0.7046016270030745, (8, 5): 0.7046016270030745, (8, 4): 0.7046016270030745, (8, 3): 0.7046016270030745, (8, 2): 0.7046016270030745, (8, 1): 0.7046016270030745, (9, 11): 0.7798981204030648, (9, 10): 0.7046016270030745, (9, 9): 0.7046016270030745, (9, 8): 0.7046016270030745, (9, 7): 0.7046016270030745, (9, 6): 0.7046016270030745, (9, 4): 0.5923467199655651, (9, 3): 0.7052594118607164, (9, 2): 0.7046016270030745, (9, 1): 0.7046016270030745, (10, 11): 0.7798981204030648, (10, 10): 0.7052594118607164, (10, 9): 0.7046016270030745, (10, 8): 0.7046016270030745, (10, 7): 0.7046016270030745, (10, 6): 0.7046016270030745, (10, 4): 0.5923467199655651, (10, 3): 0.7046016270030745, (10, 2): 0.7046016270030745, (10, 1): 0.7046016270030745, (11, 11): 0.0, (11, 10): 0.7046016270030745, (11, 9): 0.7046016270030745, (11, 8): 0.7046016270030745, (11, 7): 0.7046016270030745, (11, 6): 0.7046016270030745, (11, 4): 0.7798981204030648, (11, 3): 0.7046016270030745, (11, 2): 0.7046016270030745, (11, 1): 0.7046016270030745}"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 0)",1,"{(1, 11): 0.8360630246074439, (1, 10): 0.8360630246074439, (1, 9): 0.8422187747344098, (1, 8): 0.8722329442328807, (1, 7): 0.8422187747344098, (1, 5): 0.8722329442328807, (1, 4): 0.8422187747344098, (1, 3): 0.8422187747344098, (1, 2): 0.8722329442328807, (1, 1): 0.8422187747344098, (2, 11): 0.8722329442328807, (2, 10): 0.8360630246074439, (2, 9): 0.8360630246074439, (2, 8): 0.8722329442328807, (2, 7): 0.8422187747344098, (2, 5): 0.8722329442328807, (2, 4): 0.8422187747344098, (2, 3): 0.8422187747344098, (2, 2): 0.8422187747344098, (2, 1): 0.8422187747344098, (3, 11): 0.8360630246074439, (3, 10): 0.8360630246074439, (3, 9): 0.8360630246074439, (3, 8): 0.8722329442328807, (3, 7): 0.8422187747344098, (3, 6): 0.8422187747344098, (3, 5): 0.8422187747344098, (3, 4): 0.8422187747344098, (3, 3): 0.8422187747344098, (3, 2): 0.8422187747344098, (3, 1): 0.8422187747344098, (4, 11): 0.8360630246074439, (4, 10): 0.8360630246074439, (4, 9): 0.8360630246074439, (4, 8): 0.8722329442328807, (4, 7): 0.8422187747344098, (4, 5): 0.7944145857033819, (4, 4): 0.8422187747344098, (4, 3): 0.8722329442328807, (4, 2): 0.8422187747344098, (4, 1): 0.8422187747344098, (5, 11): 0.8360630246074439, (5, 10): 0.8360630246074439, (5, 9): 0.8360630246074439, (5, 8): 0.8722329442328807, (5, 7): 0.8422187747344098, (5, 5): 0.8360630246074439, (5, 4): 0.8360630246074439, (5, 3): 0.8722329442328807, (5, 2): 0.8422187747344098, (5, 1): 0.8422187747344098, (6, 8): 0.8722329442328807, (6, 3): 0.8722329442328807, (7, 11): 0.8722329442328807, (7, 10): 0.8422187747344098, (7, 9): 0.8422187747344098, (7, 8): 0.8422187747344098, (7, 7): 0.8422187747344098, (7, 6): 0.8422187747344098, (7, 4): 0.8722329442328807, (7, 3): 0.8422187747344098, (7, 2): 0.8360630246074439, (7, 1): 0.8422187747344098, (8, 11): 0.8360630246074439, (8, 10): 0.8722329442328807, (8, 9): 0.8422187747344098, (8, 8): 0.8360630246074439, (8, 7): 0.8422187747344098, (8, 6): 0.8422187747344098, (8, 5): 0.8422187747344098, (8, 4): 0.8422187747344098, (8, 3): 0.8422187747344098, (8, 2): 0.8422187747344098, (8, 1): 0.8422187747344098, (9, 11): 0.8722329442328807, (9, 10): 0.8422187747344098, (9, 9): 0.8422187747344098, (9, 8): 0.8422187747344098, (9, 7): 0.8422187747344098, (9, 6): 0.8422187747344098, (9, 4): 0.7944145857033819, (9, 3): 0.8360630246074439, (9, 2): 0.8422187747344098, (9, 1): 0.8422187747344098, (10, 11): 0.8722329442328807, (10, 10): 0.8360630246074439, (10, 9): 0.8422187747344098, (10, 8): 0.8422187747344098, (10, 7): 0.8422187747344098, (10, 6): 0.8422187747344098, (10, 4): 0.7944145857033819, (10, 3): 0.8422187747344098, (10, 2): 0.8422187747344098, (10, 1): 0.8422187747344098, (11, 11): 0.0, (11, 10): 0.8422187747344098, (11, 9): 0.8422187747344098, (11, 8): 0.8422187747344098, (11, 7): 0.8422187747344098, (11, 6): 0.8422187747344098, (11, 4): 0.8722329442328807, (11, 3): 0.8422187747344098, (11, 2): 0.8422187747344098, (11, 1): 0.8422187747344098}"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 0)",2,"{(1, 11): 0.7672434316575798, (1, 10): 0.7672434316575798, (1, 9): 0.8036611174217833, (1, 8): 0.8525927978536983, (1, 7): 0.8036611174217833, (1, 5): 0.8525927978536983, (1, 4): 0.8036611174217833, (1, 3): 0.8036611174217833, (1, 2): 0.8525927978536983, (1, 1): 0.8036611174217833, (2, 11): 0.8525927978536983, (2, 10): 0.7672434316575798, (2, 9): 0.7672434316575798, (2, 8): 0.8525927978536983, (2, 7): 0.8036611174217833, (2, 5): 0.8525927978536983, (2, 4): 0.8036611174217833, (2, 3): 0.8036611174217833, (2, 2): 0.8036611174217833, (2, 1): 0.8036611174217833, (3, 11): 0.7672434316575798, (3, 10): 0.7672434316575798, (3, 9): 0.7672434316575798, (3, 8): 0.8525927978536983, (3, 7): 0.8036611174217833, (3, 6): 0.8036611174217833, (3, 5): 0.8036611174217833, (3, 4): 0.8036611174217833, (3, 3): 0.8036611174217833, (3, 2): 0.8036611174217833, (3, 1): 0.8036611174217833, (4, 11): 0.7672434316575798, (4, 10): 0.7672434316575798, (4, 9): 0.7672434316575798, (4, 8): 0.8525927978536983, (4, 7): 0.8036611174217833, (4, 5): 0.7641520292523184, (4, 4): 0.8036611174217833, (4, 3): 0.8525927978536983, (4, 2): 0.8036611174217833, (4, 1): 0.8036611174217833, (5, 11): 0.7672434316575798, (5, 10): 0.7672434316575798, (5, 9): 0.7672434316575798, (5, 8): 0.8525927978536983, (5, 7): 0.8036611174217833, (5, 5): 0.7672434316575798, (5, 4): 0.7672434316575798, (5, 3): 0.8525927978536983, (5, 2): 0.8036611174217833, (5, 1): 0.8036611174217833, (6, 8): 0.8525927978536983, (6, 3): 0.8525927978536983, (7, 11): 0.8525927978536983, (7, 10): 0.8036611174217833, (7, 9): 0.8036611174217833, (7, 8): 0.8036611174217833, (7, 7): 0.8036611174217833, (7, 6): 0.8036611174217833, (7, 4): 0.8525927978536983, (7, 3): 0.8036611174217833, (7, 2): 0.7672434316575798, (7, 1): 0.8036611174217833, (8, 11): 0.7672434316575798, (8, 10): 0.8525927978536983, (8, 9): 0.8036611174217833, (8, 8): 0.7672434316575798, (8, 7): 0.8036611174217833, (8, 6): 0.8036611174217833, (8, 5): 0.8036611174217833, (8, 4): 0.8036611174217833, (8, 3): 0.8036611174217833, (8, 2): 0.8036611174217833, (8, 1): 0.8036611174217833, (9, 11): 0.8525927978536983, (9, 10): 0.8036611174217833, (9, 9): 0.8036611174217833, (9, 8): 0.8036611174217833, (9, 7): 0.8036611174217833, (9, 6): 0.8036611174217833, (9, 4): 0.7641520292523184, (9, 3): 0.7672434316575798, (9, 2): 0.8036611174217833, (9, 1): 0.8036611174217833, (10, 11): 0.8525927978536983, (10, 10): 0.7672434316575798, (10, 9): 0.8036611174217833, (10, 8): 0.8036611174217833, (10, 7): 0.8036611174217833, (10, 6): 0.8036611174217833, (10, 4): 0.7641520292523184, (10, 3): 0.8036611174217833, (10, 2): 0.8036611174217833, (10, 1): 0.8036611174217833, (11, 11): 0.0, (11, 10): 0.8036611174217833, (11, 9): 0.8036611174217833, (11, 8): 0.8036611174217833, (11, 7): 0.8036611174217833, (11, 6): 0.8036611174217833, (11, 4): 0.8525927978536983, (11, 3): 0.8036611174217833, (11, 2): 0.8036611174217833, (11, 1): 0.8036611174217833}"
