,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249
0,-98.99999999999925,-98.99999999999925,-98.99999998713649,-98.99999999999925,-98.99999999999925,-98.99999999999925,-98.99999999999925,-98.99999999999925,-98.99999999999925,-98.99999999999925,-98.99999999999925,-98.99999999999925,-98.99999999999925,-98.99999999999925,-98.9999838429229,-98.99999999999925,-98.99999999999925,-98.99999999999925,-98.9991178237855,-98.99999999038869,-98.99999999999925,-98.99999999999925,-98.99999999999925,-98.99999999750011,-98.99999999999925,-98.99999999731791,-98.99999999998818,-98.99999999999925,-98.99999999999925,-98.99999999999925,-98.99999999918879,-98.99999999999925,-98.99999999996554,-98.99999999999925,-98.99999999999908,-98.99999999999925,-98.99999999999925,-98.99999999999925,-98.99999999999925,-98.99999990777391,-98.99999999999925,-98.99999783527988,-98.99999999809421,-98.99999966949093,-98.99999999999925,-98.99999879150998,-98.9999999999884,-98.99696312855174,-98.99999999999925,-98.99999999815081,-98.99999999999925,-98.99999999999925,-98.99999999999925,-98.99999713175467,-98.99999984446671,-98.99999999999628,-98.99999999998772,-98.99999999173369,-98.99999999925893,-98.99999999999925,-98.99990036943981,-98.999949697936,-98.99999950095435,-98.99999999999925,-98.99999999999925,-98.99999999999925,-98.99999999999925,-98.99999999999925,-98.99999999999925,-98.99999999980118,-98.99999999999653,-98.9999933946608,-98.99999999999463,-98.99999999999059,-98.9999999976464,-98.99999999988775,-98.99999999999925,-98.9999999952439,-98.99999999999925,-98.99999999951402,-98.99999506467479,-98.99999999757435,-98.99999984289568,-98.99999999999925,-98.99985106910887,-98.99999999999925,-98.99999994420256,-98.99999999999925,-98.99999999999925,-98.99555072741373,-98.99999999999925,-98.99999999999925,-98.99999051520136,-98.99999982275835,-98.99999999999925,-98.99746568898465,-98.99999999997662,-98.99999998329514,-98.9999999956552,-98.99999999997819,-98.999099912035,-98.99999811940843,-98.99981791218016,-98.99693245308256,-98.9999988960235,-98.99999999999925,-98.99999999998442,-98.99999999999925,-98.99999999999925,-98.9999995999497,-98.99994603161237,-98.99999950095435,-98.99999999996554,-98.99999692269934,-98.99999890706326,-98.99999999999925,-98.9994716152575,-98.99977285320422,-98.99999999726346,-98.99999998999442,-98.99999995659947,-98.99999999997543,-98.99999051520136,-98.99852714355492,-98.99999999992703,-98.99949751136737,-98.99934745392471,-98.99999999965806,-98.99999819351125,-98.99999999989845,-98.9999974830544,-98.9999980812248,-98.99527417270657,-98.99999995481917,-98.99998919137164,-98.99895345709962,-98.99999999999245,-98.99897428330333,-98.9999511919576,-98.99999999999925,-98.99999999999925,-98.99999600372959,-98.99948213011389,-98.99997584789367,-98.99999999991934,-98.99872046213052,-98.9999823133311,-98.99892142226223,-98.9999940262496,-98.99999999984057,-98.99999999999898,-98.99999200485351,-98.99976353556187,-98.99605623208937,-98.98201141657202,-98.99999107025035,-98.99999549149527,-98.99999588140315,-98.99999999590943,-98.99956783045339,-98.9970827934039,-98.99999975305279,-98.99965006027428,-98.99999802249081,-98.99999999969381,-98.99965006027428,-98.99971664405184,-98.99999999995833,-98.9999863805018,-98.99999999946805,-98.4349001165342,-98.99410473183649,-98.9999999964463,-98.99999659734448,-98.99687016945471,-98.9999999778662,-98.99964295508038,-98.99999994306965,-98.9999999999884,-98.9999061998053,-98.99999998442998,-98.99999999991604,-98.99999396590869,-98.99999954411317,-98.98405519178583,-98.99999999519586,-98.99998951239871,-98.99998351486879,-98.99999999259886,-98.99946627803789,-98.99999999999925,-98.9999999999899,-98.99987818839092,-98.99999883912929,-98.99999877930301,-98.99999999999925,-98.99993597624604,-98.874857620838,-98.99999999999925,-98.99898454047029,-98.99999915839153,-98.99999999999925,-98.99999999999925,-98.9907334129863,-98.52365289965047,-98.99870753750558,-98.99978398565734,-98.99999999999925,-98.99999999965112,-98.64049165596269,-98.9999998980231,-98.9999724768915,-98.99999985208939,-98.99999150789694,-98.99999999999925,-98.99999996757224,-98.99999999993845,-98.98985614443603,-98.99955460167781,-98.99999992753993,-98.99999819351125,-98.99271944514342,-98.9227508431292,-98.99999437583254,-98.99999107025035,-98.99999200485351,-98.96437099188657,-98.99990713780724,-98.99948213011389,-98.99999987656652,-98.99999997895094,-98.99999999971746,-98.999998850738,-98.99995967632677,-98.99998982389094,-98.99999943698764,-98.99999989490158,-98.99999727232722,-98.28074887907,-98.99996799855693,-98.99100863988718,-98.99999107025035,-98.99999743195022,-98.898668728097,-98.99657386814108,-98.99999999883528,-98.99386290583956,-98.99766147795654,-98.99988298825433,-98.98356711878074
