"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 1)","[('(4,2)', '1', '3'), ('(11,7)', '1', '3'), ('(3,11)', '2', '1'), ('(4,4)', '1', '4'), ('(4,3)', '3', '2'), ('(5,1)', '1', '2'), ('(3,2)', '1', '3'), ('(11,6)', '1', '3'), ('(3,10)', '2', '3'), ('(2,3)', '1', '2')]"
"(<Abstr_type.Q_STAR: 1>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 1)","[('(4,2)', '63', '59'), ('(11,7)', '87', '81'), ('(3,11)', '70', '17'), ('(4,4)', '44', '8'), ('(4,3)', '84', '54'), ('(5,1)', '12', '81'), ('(3,2)', '15', '87'), ('(11,6)', '3', '84'), ('(3,10)', '18', '17'), ('(2,3)', '15', '50')]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 2)","[('(4,4)', '11', '13'), ('(1,1)', '36', '14'), ('(8,3)', '27', '25'), ('(8,7)', '1', '20'), ('(1,9)', '13', '15'), ('(5,7)', '25', '12'), ('(10,4)', '19', '11'), ('(11,6)', '16', '15'), ('(4,5)', '35', '26'), ('(3,6)', '15', '40')]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 2)","[('(4,4)', '1', '2'), ('(1,1)', '1', '2'), ('(8,3)', '1', '2'), ('(8,7)', '1', '2'), ('(1,9)', '2', '1'), ('(5,7)', '1', '2'), ('(10,4)', '4', '1'), ('(11,6)', '1', '3'), ('(4,5)', '4', '3'), ('(3,6)', '1', '2')]"
"(<Abstr_type.Q_STAR: 1>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 2)","[('(4,4)', '44', '23'), ('(1,1)', '86', '83'), ('(8,3)', '77', '76'), ('(8,7)', '7', '52'), ('(1,9)', '24', '79'), ('(5,7)', '33', '59'), ('(10,4)', '50', '14'), ('(11,6)', '3', '63'), ('(4,5)', '52', '42'), ('(3,6)', '42', '86')]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 3)","[('(5,7)', '25', '14'), ('(1,1)', '36', '39'), ('(1,3)', '39', '15'), ('(9,7)', '26', '2'), ('(6,8)', '9', '15'), ('(3,9)', '12', '15'), ('(1,10)', '23', '31'), ('(7,10)', '16', '34'), ('(10,4)', '19', '24'), ('(7,1)', '8', '20')]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 3)","[('(5,7)', '1', '2'), ('(1,1)', '1', '2'), ('(1,3)', '1', '3'), ('(9,7)', '1', '2'), ('(6,8)', '3', '1'), ('(3,9)', '2', '1'), ('(1,10)', '2', '1'), ('(7,10)', '1', '2'), ('(10,4)', '4', '2'), ('(7,1)', '1', '3')]"
"(<Abstr_type.Q_STAR: 1>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 3)","[('(5,7)', '33', '17'), ('(1,1)', '86', '30'), ('(1,3)', '27', '85'), ('(9,7)', '36', '88'), ('(6,8)', '17', '86'), ('(3,9)', '1', '58'), ('(1,10)', '71', '77'), ('(7,10)', '43', '1'), ('(10,4)', '50', '20'), ('(7,1)', '34', '57')]"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 4)","[('(9,1)', '8', '14'), ('(3,2)', '7', '15'), ('(4,8)', '29', '45'), ('(1,10)', '23', '12'), ('(8,10)', '34', '7'), ('(7,8)', '1', '5'), ('(5,7)', '25', '15'), ('(1,2)', '18', '45'), ('(11,7)', '34', '23'), ('(9,7)', '26', '41')]"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 4)","[('(9,1)', '1', '2'), ('(3,2)', '1', '3'), ('(4,8)', '3', '1'), ('(1,10)', '2', '3'), ('(8,10)', '1', '2'), ('(7,8)', '1', '3'), ('(5,7)', '1', '3'), ('(1,2)', '1', '4'), ('(11,7)', '1', '2'), ('(9,7)', '1', '2')]"
"(<Abstr_type.Q_STAR: 1>, 0.0, <Corr_type.UNI_RAND: 1>, 0.1, 4)","[('(9,1)', '5', '28'), ('(3,2)', '15', '61'), ('(4,8)', '67', '36'), ('(1,10)', '71', '72'), ('(8,10)', '26', '49'), ('(7,8)', '7', '8'), ('(5,7)', '33', '26'), ('(1,2)', '62', '48'), ('(11,7)', '87', '36'), ('(9,7)', '36', '78')]"
