ground,0.02042904700129467,0.013152705471892439
"(<Abstr_type.A_STAR: 2>, 0.0)",0.01328065949900457,0.07982121063244631
"(<Abstr_type.PI_STAR: 3>, 0.0)",0.030643305032240314,0.2828931862808274
"(<Abstr_type.Q_STAR: 1>, 0.0)",0.013419162432198258,0.043674103358950854
