"(<Abstr_type.Q_STAR: 1>, 0.0, 'explicit errors', 0, 0)","[((6, 3), 82, 29), ((9, 10), 29, 12)]"
"(<Abstr_type.Q_STAR: 1>, 0.0, 'explicit errors', 1, 0)","[((1, 5), 56, 27), ((3, 6), 15, 41)]"
"(<Abstr_type.Q_STAR: 1>, 0.0, 'explicit errors', 2, 0)","[((9, 8), 7, 87), ((9, 11), 60, 18)]"
