ground,1032.6,1620.0,2791.1,3508.8,3930.4,4691.6,5137.900000000001,5434.8,5727.6,5956.400000000001
"(<Abstr_type.PI_STAR: 3>, 0.0)",798.8,986.4,1146.7,1183.1000000000001,1803.4,1921.3000000000002,2227.6000000000004,2517.7000000000003,2755.4,2769.0
