ground,0.011850644345609203,0.11043126975595352,0.1733657818021646,0.2935775450404706,0.4161061611596537,0.39168360983519906,0.25846766792271014,0.19613747812798343,0.3717679915213716,0.3607621551787904,0.36856251120510575,0.29662302508589444,0.46776221886894176,0.5181823104523702,0.47818932723570634,0.5473273029503263,0.4149105987668566,0.41076487571245535,0.34846257679762505,0.37469090611962513,0.5122548945982758,0.8105737614605397,0.6052065392977737,0.749835570438584,0.7736324909779704,0.8194168501501509,0.6686091069748642,0.803867670591717,0.7028243648054966,0.5766699934560371,0.7364619167478722,0.6808952959733077,0.8660625725297223,0.7805428407932986,0.7612077349202928,0.8582997813454961,0.9037290727971744,0.6500926180944555,0.9134465066379546,0.9081603179853627,0.9218674430411473,0.7937657594795794,0.6910278334388551,0.9038369368538174,0.8294088786317942,0.7884482230946831,0.919283484741098,0.7539048530963652,0.9259187784862304,0.8417939456466808,0.7538695153961731,0.8175769444599587,0.8410746198753454,0.9186311228647392,0.9057158070053181,0.7791899536025965,0.8701735793339289,0.8929476687044635,0.8343809385868383,0.8827284118408721,0.8909563611128124,0.9085069948992051,0.9363205757122535,0.9122899545996115,0.9366413713122832,0.9120511056366795,0.9308791640656278,0.8525245814260296,0.9444161457435728,0.9174477961266068,0.8279969562438465,0.9318268357650752,0.9069125176520256,0.9256299995017596,0.9093251243511246,0.9112751556476489,0.9301769002329937,0.9388526832345155,0.9488311943222753,0.961186799424647,0.9304987977964119,0.9323179342610557,0.8988024833942602,0.9454269103382009,0.9332138311997327,0.9481697819393912,0.9245759299633951,0.9180240208186159,0.9465568082506035,0.9213096914427487,0.9497453624077845,0.8925771992908406,0.8844294130396811,0.9322210342353519,0.9288914048691801,0.9504119979201435,0.9180012430283228,0.9632356570206959,0.9491189585059419,0.9196886058695292,0.9495861163247528,0.9384508082376181,0.9464809146635945,0.9337665747038727,0.9375380081958811,0.9482293743026826,0.95342947072256,0.9535273943302617,0.9264116362589714,0.93851343424536,0.9039159898172834,0.9386846507316828,0.900613289518585,0.9433257388516193,0.9372344771224921,0.9524500325722366,0.9597698724447851,0.9418137665138735,0.9232682332763081,0.92900134502475,0.9530596675287507,0.9560222121006742,0.9461874076694409,0.9567105457860178,0.964855476479163,0.9613588944245528,0.931088212287585,0.9299264560910567,0.9310061183268419,0.9178507916049303,0.9498452039754852,0.9254381263923641,0.9453784336965935,0.961974170765784,0.9554210176620366,0.9364691179411585,0.9325163582171687,0.9471725631386002,0.9684782067027694,0.944052869564325,0.9451585605648146,0.9242384330252673,0.969062058614405,0.9565828269553618,0.9188517933172633,0.9277889355500619,0.9574133156025934,0.9259813792275082,0.9250851364131897,0.9705344338802,0.9550246229653088,0.9432797415009995,0.9420754886223215,0.9358119151269217,0.9391692076713711,0.9253883689303025,0.9600025413810804,0.9221575341458003,0.945090707206418,0.9552288509119549,0.9218671410724639,0.954466012335204,0.9161260735778962,0.9439347708742671,0.9351550373742945,0.9415694703071743,0.9201684217221162,0.9565959840402766,0.9546330014504889,0.9422168140748663,0.9132371281885548,0.9386890447502635,0.9484498695674501,0.9248172611771744,0.9414414852905955,0.9447907940429212,0.9375860036075746,0.9434897433515793,0.9032718375959898,0.9510639521885003,0.9442221158894917,0.93061197954706,0.9156537047730783,0.957590418153468,0.9511238311437499,0.9169075038000054,0.959993491419263,0.9522673931018794,0.9379410331448282,0.9573671737074511,0.9455280069644945,0.9319611783335455,0.9541940045708804,0.9329690461955626,0.935289157195087,0.9314578616562941,0.9164664887603984,0.9547437450428994,0.9301829995832588,0.9281665228558152,0.968689510223491,0.9395888587637728,0.9305083750479792,0.9326655075031975,0.9423691277107542,0.9516735922833259,0.9221952903451868,0.9376587521414701,0.9255991429240957,0.929559232187527,0.9560036668535041,0.9441576859689343,0.9432220897592639,0.9442932678600566,0.9394115818001566,0.9338668753120931,0.9174654829528734,0.9428163324436467,0.9494323782666644,0.9753470169401,0.9326785504843358,0.9286338773318835,0.9487511099899197,0.949271281355282,0.966758024163591,0.9342519900219777,0.9057473041030125,0.9523647143647471,0.9526060880749284,0.9360346964546526,0.9326033862819834,0.9479827891007702,0.9602882963951039,0.9441566278582947,0.9120303123192282,0.9587001210983651,0.9053515545252357,0.9435702571135056,0.9513749287539724,0.9568321916003679,0.9661243247488637,0.9591530230418129,0.93452640613177,0.9367997825933105,0.9254302595486115,0.9415193657922762,0.9234066734535633,0.9592466885540482,0.9538104843886106,0.9410116662411575,0.9373926867944344,0.9315942935163137,0.9624011214734878,0.9592340829800436,0.9714655259200999,0.940703347782943,0.9573827490168402,0.9141313687017896,0.9583753588417432,0.9292985982815782,0.9498442056774273,0.9375790583376095,0.9306361162296708,0.9335172671276943,0.9539060007611846,0.9774546358702001,0.9640933862668979,0.9412862801970412,0.9224721992258607,0.9538683067886407,0.9457756829661796,0.9345797882264207,0.9271939321622016,0.9603336886827887,0.9381308207561332,0.9610478711965706,0.9596144605315763,0.9514800276121365,0.9441777634540612,0.9100266413981872,0.9132152469002432,0.9292369756294502,0.9570901672612806,0.9666334388701999,0.9596403129796875,0.9314735942519075,0.9364000089687204,0.9518698863886106,0.914002939174455,0.9243117388966364,0.9347885931713176,0.9132108882355976,0.9407514558955204,0.9360057000217882,0.9356550580171176,0.9556176621155806,0.9448389563453918,0.9511653567442643,0.9302130528814487,0.9262549247948504,0.9733964209301,0.9289578381254383,0.965101533926752,0.9562384431985759,0.9590218483610805,0.9491880294696488,0.9336804585804336,0.941465292519867,0.9593780295970278,0.9583830926727887,0.9285599434277405,0.9585285060455269,0.942964816803981,0.9372113379254037,0.9349960931437558,0.9499761509785649,0.9438600956680439,0.9492104814580008,0.9389645898273982,0.9369018167600232,0.9315337459502755,0.937845338853414,0.9496263993202616,0.9390803762169965,0.9679751081017128,0.9609247804691631,0.9313036897018225,0.9386054181603212,0.9400728436762323,0.9226193935355532,0.960013391419263,0.9410395783825661,0.9562973531486761,0.9239887493717598,0.9384657118195913,0.9250570400569169,0.9354394626028991,0.9641031230418129,0.9534097870444358,0.9359669839876645,0.9603334916727888,0.9413873456742247,0.9382858824072742,0.9209559015452701,0.9551225797457841,0.949016301324985,0.95559153150059,0.9364477404105621,0.9310469151490312,0.9630603449219551,0.9412205542761729,0.9285794780423157,0.9375955507980741,0.9678715819336725,0.9661377331800969,0.9405228283739216,0.9140075779918779,0.9553858428001771,0.9505810374531924,0.9330821990502436,0.9639234111312561,0.9592352416145715,0.9351972619113621,0.9571959493864645,0.9106963773428347,0.9472524244959521,0.961012989616383,0.9649719309818551,0.9376878121575244,0.9555139586906758,0.9586415379054619,0.9679094563060717,0.9639130423710804,0.9411944123968647,0.972435040780699,0.9568020448601999,0.927559765958607,0.9474146764647708,0.9281632606355561,0.9381713029051097,0.9590243569642901,0.9193084192691808,0.94985509238914,0.9345826412054601,0.950735536787121,0.9462221328317868,0.9487488042759706,0.945169121146518,0.9399705173117961,0.9292043629572658,0.9400137866757609,0.9342773002289763,0.919535626870662,0.9548204101237692,0.9332261239847591,0.9287662042997493,0.9226035871308216,0.9393012625336196,0.941289868840817,0.9387632220269696,0.9533929634651704,0.9543199666044047,0.9523832624651705,0.97925820699,0.9403937985624193,0.9336325014266402,0.930944809964186,0.9424949911635464,0.9584855803332258,0.9242199004834708,0.9403512989665282,0.9259106481673319,0.9494409651898973,0.9544875868778085,0.9322125220889672,0.9537618961836692,0.9126834302183454,0.9578479940851088,0.9431632475935194,0.9495835596906759,0.9635339942733259,0.9262077502711763,0.9319603795957236,0.935199947632135,0.9482761332662546,0.9451707769669566,0.9491598392975934,0.963944276676283,0.9709451081017129,0.9468243959062799,0.9323819729302073,0.9445140189920794,0.9624701691052854,0.9517433597866249,0.9549908435658419,0.9362483274409004,0.9387686532951044,0.9497193175226422,0.970778115263092,0.9395231837147782,0.9394560088295913,0.9377767913126359,0.9572829307388637,0.9532285801617792,0.9651981268600769,0.9337851997426023,0.9536335865898897,0.9227297660934944,0.9405836254033705,0.9589830354209804,0.9454846204133707,0.9414813252296843,0.9383002790124566,0.9404365749093401,0.9237437973090126,0.9405268286989502,0.933456449033708,0.9492065775700722,0.9507162146747037,0.9386050089003536,0.959464674540824,0.9368413588832144,0.9269332620556326,0.967350204906921,0.9527287925453163,0.9523630110268705,0.9524784443172312,0.9563359729992751,0.9584226304631924,0.938739450477468,0.9610883137343714,0.9494046084542482,0.9450941275004926,0.9704757229300999,0.9435502750187812,0.9511159699932602,0.9432815549843487,0.9755776085008806,0.9372526304309572,0.9533639360767399,0.9441223717399584,0.9747658754791632,0.9373519313269648,0.9329160236468617,0.950808069893281,0.9458009847675448,0.9555778434776846,0.9411343847979341,0.9412724255878526,0.9400896785539251,0.9560249558555839,0.9408304675795616,0.9503341980867706,0.9610848025708805,0.942420140436052,0.962141941892412,0.9658837334209803,0.9399091079830214,0.947585179747052,0.9332269447982234,0.9390753899800707,0.9234271417691116,0.9461343198310571,0.9456100912366644,0.9282630334656096,0.9356655917569876,0.965582773442792,0.9438991372411877,0.9641159621294445,0.949653962680225,0.9412571851900495,0.9498517938536495,0.9469544893329787,0.9073693102072777,0.9259234956130342,0.9497072958241045,0.9483828237545824,0.9551976777711682,0.950618175149075,0.9170802248392194,0.9235702772958658,0.9403174254062481,0.9521142018939255,0.9572618663114557,0.9125763231886654,0.91848421666669,0.9563028891851924,0.9406675078094799,0.9475100047546391,0.9407097715742724,0.9303176850305421,0.9524612688674392,0.9385978338827886,0.9411360374976324,0.9601587202399967,0.9566586964615096,0.9414393480767222,0.9252772307830686,0.9666801003229921,0.9477691016285948,0.9596624694485107,0.9403707823552822,0.9484565812567217,0.9455785668120609,0.9328221756735651,0.9659213644368283,0.9507632655215762,0.9396437733011431,0.9472616321366221,0.9369415852392879,0.9583467270571969,0.957377370717451,0.9662260471201968,0.9382718133572603,0.9499476087886407,0.9659219592316795,0.9657573556285641,0.9294063624597799,0.9573586677826119,0.9610603682116794,0.9411455839499206,0.9469701058037495,0.9511917867058839,0.9582155348796203,0.9342976373413991,0.9586394097078783,0.9426125240572845,0.939079367151952,0.9314413596695597,0.9610102879236724,0.9251405482438413,0.943011780862887,0.9193045903816224,0.9421622407826323,0.9563501629876086,0.9514788689776086,0.9287111342127228,0.9331923604179393,0.9329833079197598,0.9515485357593565,0.9272699986511469,0.9505186514228356,0.9567244552115565,0.9510300782906436,0.9447871860453854,0.9350832007984076,0.9463462107555844,0.936820638028023,0.9626069126927694,0.9367179419046178,0.961692454730799,0.9325249039848347,0.9162452665485658,0.9400502978536494,0.9523457955141481,0.9291744649472659,0.9442285195006003,0.9367330297509525,0.9608091003528921,0.9580692978737725,0.9292852692822031,0.9744352377906991,0.9358691291762573,0.9559967784938956,0.9491809436405896,0.9344453038202418,0.9591733150917129,0.9552160772361715,0.9632148444905221,0.9547183196579784,0.9523940446145716,0.9752587030000001,0.9485940985976511,0.9374041642272936,0.9420207673142279,0.9423017460838498,0.9215952382371515,0.9525850351753519,0.9290356610156385,0.9474324797564642,0.9556804774565675,0.9176429226835703,0.9387314634030457,0.9477861048959844,0.9534457320471971,0.926020255402283,0.9168256216704265,0.9538903972786587,0.9637118548002999,0.9503720251800833,0.9434396188268979,0.9678265576285641,0.9574249537006759,0.9305203461109122,0.9590311574867283,0.95008942576742,0.91136459405748,0.9558298883786106,0.9537556802083316,0.9562272845640483,0.9391389595407013,0.9298032930328561,0.9110631626610189,0.928039061843459,0.9394399537075293,0.9410622488813811,0.9507421062234258,0.9490490922242675,0.9346568517698067,0.9401612552219095,0.9544283236170277,0.9477295058487814,0.935094740387231,0.9534568658069521,0.9382943787648335,0.9482760726595731,0.9663087320076968,0.9593704548619609,0.9533805723014556,0.9107828923500725,0.9637791035353592,0.9478169531747351,0.9138242855430023,0.971513172442792,0.9485363668069521,0.9155804357571725,0.969621287382892,0.941343817725085,0.9480176043187107,0.9263305635401158,0.9093860629231084,0.9552713409024118,0.9602221711043357,0.9356130460803266,0.966788121173591,0.934888582596774,0.9448614887284957,0.9518110754385107,0.9442642996027658,0.942380451139431,0.9551405252684761,0.9602159256399231,0.9588243197979516,0.9160344118532425,0.9495203021072633,0.9572549621593446,0.9553418176321363,0.9416232799418134,0.9547593587261177,0.935420452055784,0.9669402928837725,0.9536629992633259,0.9150988048830117,0.9687097013229918,0.9391859351190741,0.9446725402383336,0.9563810226221365,0.9659984612960715,0.9059775213213085,0.9223790897250854,0.93725867790708,0.941928063129944,0.9570660699932599,0.9389035764815417,0.9523713505894627,0.9581827240418128,0.9438235835210971,0.9576226054404888,0.9209953458460785,0.9449382677098555,0.9417127173153629,0.9190044581046853,0.9417146751139519,0.9451084152099127,0.9409217100195851,0.953475037037197,0.9562575590591751,0.937986239014597,0.9488419006423687,0.9482760726595731,0.9474421031239186,0.9397247461720072,0.9598867516684638,0.9532277805740481,0.9443422604643367,0.9603325300482609,0.9398605164722399,0.9646527498103001,0.952242906017775,0.9403692906364418,0.9501815567560078,0.9308704391660655,0.945121855029452,0.9196360074425085,0.9324989109480348,0.9229544958181052,0.917832435114809,0.9767317403659718,0.9318329266078846,0.9442389053250808,0.9334915471623566,0.9380271939557951,0.9571678088238725,0.9346461705548244,0.9590992696239482,0.9714363189400999,0.9326583347756617,0.9545354341753519,0.9380270280828056,0.9364387506163825,0.9509661283479014,0.9517990627460609,0.9500408545886506,0.9579474995410988,0.9174706667542427,0.9648191856009989,0.9160860859990889,0.9467680312906879,0.9639696483559715,0.9453081471361655,0.959522638160243,0.9506068663629355,0.9470715778040552,0.927216498891765,0.9564629166025933,0.9551210270713559,0.9261360339725668,0.9475603932067644,0.947893100945881,0.9299508721000963,0.9427818418775684,0.9358095074757508,0.9114964608027689,0.9303084835871893,0.9254601946610761,0.94461055420396,0.9441618700324567,0.9697256234409803,0.933232136750977,0.9258877095693581,0.9474122600786812,0.9401307620371127,0.9504031800199435,0.9599624602239768,0.9406948798370453,0.9359508675104224,0.9429347030445902,0.9031021540923876,0.9662007844445529,0.9357909647770709,0.9593361477106761,0.9562354900294647,0.9385301924742346,0.9468379945453161,0.9637695905114979,0.9342717228364471,0.968448319847021,0.9422175411399737,0.9217906044323163,0.9209640634027416,0.954675935787121,0.9434917493167883,0.9572540119473695,0.9373613518060606,0.9456035150474207,0.9630197938837725,0.9641411349267519,0.9491365271588587,0.9455905697498201,0.9260897031657584,0.9407028048503647,0.9489404621619519,0.9381504986993061,0.9354605853495876,0.966024118051813,0.9533664776496096,0.9634529940495875,0.9502010725079006,0.9292498860230174,0.9554188739377085,0.960944475676283,0.9365592042253301,0.9410660398782863,0.9583694141570979,0.9424775797408301,0.9588168778301005,0.9675938378702,0.9257789763518822,0.9516374444776845,0.9685643338802,0.9602692498668519,0.932901676760852,0.964856055825684,0.9620006839336723,0.9582107646044049,0.9572719691143357,0.9447518491259028,0.9600988988737724,0.9517660873991401,0.9449593151137693,0.9262508756407165,0.9505481534228355,0.9734651318801999,0.9460849538314028,0.9284304933714026,0.946088946479413,0.9321887774903118,0.9263456546989002,0.9414251317128095,0.9224034515602039,0.94720556603316,0.9347410664471683,0.9612577278600769,0.9464044328853388,0.9580520942637587,0.9612706061969979,0.9506003464032924,0.9572344871838186,0.9350442916157687,0.9331346243639415,0.9320962052029612,0.9499581591093215,0.9432364706592098,0.9425426685513265,0.9211331714551999,0.9364581743268505,0.9313192602785694,0.9564009226221366,0.9129040199239908,0.9181043959939796,0.9251928296569233,0.9648823544867282,0.9619429403810805,0.947914256998108,0.9506012853458705,0.9284714589402083,0.9206386849318597,0.9311115535479964,0.9581967723361648,0.9386423615758452,0.9447535088809792,0.9282129883263318,0.965759302322992,0.9631125379024119,0.9475952517301248,0.9100462315583439,0.959003491419263,0.956190215456982,0.926072837310636,0.9529761438813027,0.9546085921849279,0.9357470188312493,0.9612328396393626,0.949010303550468,0.9650052051117128,0.9365550079471943,0.9127854855597828,0.9429028056128214,0.9340932839711529,0.9545658077284076,0.930391318659284,0.9402255648214389,0.9612255737426889,0.947681961927397,0.9420427979275233,0.939440602747777,0.9421378467906765,0.9656614814227918,0.9498053927373272,0.9336477385401094,0.9486692543832923,0.9527728119204767,0.9190429089449695,0.9325328122278839,0.9381872702916103,0.9398564015753269,0.9234623376745594,0.958907323173591,0.9485880475123366,0.9453299018583511,0.9321846838390995,0.927551973113179,0.948180242108641,0.9603204042069977,0.9628223375758418,0.9374352776377235,0.9358568086911617,0.9690537190518128,0.9132546370621192,0.9554678761248285,0.9591386813769281,0.9481273373411669,0.9703733930495876,0.9361471954857858,0.9472822302888322,0.9545153566902249,0.9339594771403611,0.9496688603433924,0.926520548214753,0.9594872297308772,0.9544286711348287,0.9306048343192046,0.9437776347154561,0.9352696390568946,0.9327896984742925,0.9214252287092484,0.9424937125133228,0.9487520563206008,0.8960555380174229,0.9552634269817608,0.9317988672423322,0.9617712568003001,0.939935358226289,0.9527995504892413,0.9524276894946049,0.9387486829122874,0.9546761574177844,0.9522178079547757,0.9261285887632636,0.9426476565696215,0.9489572664293412,0.9553230879700434,0.9312743869414785,0.9506068663629357,0.916131205463851,0.9338312583629221,0.9383486075306575,0.9602009518425121,0.934360677890238,0.9590721043593632,0.9698202602165706,0.9455801944191314,0.9403504721682013,0.9323720929188613,0.9336953320860812,0.9669505636339482,0.9628954715190631,0.9342193417721669,0.9307018416357844,0.900687483048106,0.9498074794511556,0.943199860786829,0.9054449335105383,0.9738332423710805,0.947456538426683,0.9234699198583906,0.9130049026539846,0.970728520173591,0.9516289822844289,0.909049208450444,0.9595285688289599,0.9491710772611004,0.9461440588214026,0.9565097215874845,0.9681406389167521,0.9647200953628919,0.9297692615449457,0.9359201174722399,0.9232261147676981,0.9333407108846584
