,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0,1.015999379200734e-15,0.00010883202113084194,0.00015316519150666843,0.006978886433872193,0.0235465663109519,3.426131858781225e-05,1.0877471516266205e-13,1.5512251320885494e-16,0.004096863033647498,0.37346428045426916,0.036275567655825146,0.34116606151404244,0.0001610586688291579,0.1542219517938446,0.010021186061657156,0.20849246173476124,0.1437449371536248,0.026036082493920136,0.611117239532865,0.6556592205741436,0.682554595010387,0.41294967113388814,0.07041924650516153,0.611117239532865,0.7397003733882802,0.598956006466161,0.7323033696543975,0.7547192872036326,0.5203405226503064,0.5753547499769285,0.7177305325982749,0.7177305325982749,0.6556592205741436,0.6964132180495735,0.611117239532865,0.5753547499769285,0.6050060671375364,0.7471720943315961,0.6689717585696803,0.6556592205741436,0.6757290490602831,0.536268225207185,0.617290140942288,0.7323033696543975,0.598956006466161,0.7397003733882802,0.7623427143471035,0.7397003733882802,0.6556592205741436,0.7547192872036326,0.7323033696543975,0.7623427143471035,0.6361854860638709,0.7105532272722921,0.7623427143471035,0.7034476949995692,0.7249803359578534,0.682554595010387,0.7105532272722921,0.7397003733882802,0.7105532272722921,0.7323033696543975,0.682554595010387,0.6689717585696803,0.682554595010387,0.5582661385478637,0.7471720943315961,0.6556592205741436,0.7700431458051551,0.7700431458051551,0.6235253948912,0.7323033696543975,0.7249803359578534,0.7323033696543975,0.7397003733882802
1,0.0510525689892109,0.0006192528716368732,7.547229072951158e-20,3.7208455422118845e-07,4.365348954548457e-06,0.0003527271803217969,0.46588077516979337,0.31480917318095203,0.16546259566473476,0.26536624974770534,0.02451245483619269,0.0037425550418151415,0.0036313974145181895,0.03088711398143024,0.1437449371536248,0.0010133127190295385,0.09713262969004904,0.0010133127190295385,0.46122196741809546,0.16380796970808742,0.525596487525562,0.047584330476474465,0.01200841319170568,0.08784500919014836,0.5639051904523875,0.4705866415856499,0.6757290490602831,0.15267973227590617,0.3212010745647914,0.1885568451673771,0.038919554017627804,0.5929664464014994,0.598956006466161,0.3244455298634257,0.7397003733882802,0.5696012024771592,0.41294967113388814,0.16546259566473476,0.5639051904523875,0.7034476949995692,0.6491026283684022,0.525596487525562,0.4255901233886546,0.6491026283684022,0.617290140942288,0.5753547499769285,0.5526834771623851,0.6622820409839835,0.6050060671375364,0.6235253948912,0.6964132180495735,0.6622820409839835,0.7034476949995692,0.6361854860638709,0.7547192872036326,0.5929664464014994,0.6622820409839835,0.598956006466161,0.6689717585696803,0.7249803359578534,0.6622820409839835,0.35160920655802225,0.6757290490602831,0.5696012024771592,0.7547192872036326,0.7034476949995692,0.7397003733882802,0.7547192872036326,0.7397003733882802,0.7471720943315961,0.7856781408072188,0.7471720943315961,0.598956006466161,0.6491026283684022,0.6964132180495735
2,6.626341305379348e-11,6.528929887852628e-16,0.04133868785485247,6.1435917634297166e-06,9.667143279060489e-07,0.017771047742294686,2.396124226303007e-09,0.0005116072927664706,0.3966778064220251,0.008196397602782058,0.003559132605969278,0.005214429192898651,0.010644075786444312,0.12116881635704835,0.07786448720191184,0.4430479816261725,0.050036622866325604,0.40882017442254925,0.020251421078849283,0.348093114492442,0.3212010745647914,0.421334222154768,9.852993661151079e-06,0.03381119958765022,0.39271102835780486,0.14814499154757946,0.421334222154768,0.41712087993322033,0.28470777327319546,0.6894490858690777,0.6757290490602831,0.4998370298991989,0.4475232137638106,0.5526834771623851,0.36972963764972644,0.46122196741809546,0.5099857462495653,0.598956006466161,0.5471566423907612,0.6622820409839835,0.536268225207185,0.6426116020847181,0.7547192872036326,0.7105532272722921,0.6894490858690777,0.4705866415856499,0.6622820409839835,0.48499137027416284,0.7397003733882802,0.6298236312032323,0.7547192872036326,0.6298236312032323,0.5582661385478637,0.7471720943315961,0.5526834771623851,0.6361854860638709,0.7323033696543975,0.5929664464014994,0.7323033696543975,0.6894490858690777,0.6689717585696803,0.6622820409839835,0.6689717585696803,0.6964132180495735,0.598956006466161,0.5870367819374844,0.7323033696543975,0.5870367819374844,0.6689717585696803,0.6964132180495735,0.6235253948912,0.7623427143471035,0.6556592205741436,0.6689717585696803,0.6622820409839835
3,0.19238531289396707,0.20849246173476124,0.0024050092913110673,0.0011092431169972899,0.11995712819347787,3.9479433456520484e-06,2.253517499552921e-08,0.2818606955404635,0.00010883202113084194,0.1542219517938446,0.011080699561144661,0.031199105031747717,0.01925889994232079,3.1083843075213126e-08,0.03215411438303834,0.07113055202541568,0.0003491999085185789,0.2192372693664723,0.4998370298991989,0.06432919623726716,0.07041924650516153,7.890107524241e-05,0.0860968935072644,0.0022871399059538754,0.1326398781093821,0.02996973580906778,0.5639051904523875,0.39271102835780486,0.2734891510222162,0.334376856889913,0.525596487525562,0.5639051904523875,0.40882017442254925,0.6689717585696803,0.4898902730042049,0.6426116020847181,0.6894490858690777,0.6050060671375364,0.6298236312032323,0.525596487525562,0.6894490858690777,0.5696012024771592,0.5526834771623851,0.46588077516979337,0.682554595010387,0.5416850759668536,0.611117239532865,0.5639051904523875,0.536268225207185,0.7471720943315961,0.3887839180742268,0.7397003733882802,0.6050060671375364,0.5639051904523875,0.7034476949995692,0.5811664141181095,0.6426116020847181,0.6491026283684022,0.6491026283684022,0.7105532272722921,0.6894490858690777,0.7547192872036326,0.7856781408072188,0.7034476949995692,0.7177305325982749,0.7547192872036326,0.682554595010387,0.7936142836436554,0.7397003733882802,0.7034476949995692,0.6894490858690777,0.6298236312032323,0.7105532272722921,0.7249803359578534,0.7323033696543975
4,0.00888262772170544,4.040910309249748e-09,0.0037425550418151415,1.8103157995082835e-10,2.1430727193503553e-08,1.3866651058605774e-05,0.005594488846311015,0.0004356120051748226,1.1127700573598311e-06,0.0048601887598154455,9.101423498650742e-07,0.05261529589251448,0.0017435844439964566,0.009434747750504199,0.016563777796593626,0.21059844619672852,0.2734891510222162,0.296386587399208,0.03247890341721044,0.09330521652106866,0.0004356120051748226,0.6689717585696803,0.07404835256958406,0.14814499154757946,0.07041924650516153,0.296386587399208,0.2424166460445802,0.525596487525562,0.355160814705073,0.19827425658891443,0.6426116020847181,0.5753547499769285,0.7778213593991467,0.6757290490602831,0.6556592205741436,0.7623427143471035,0.5811664141181095,0.6894490858690777,0.6298236312032323,0.7105532272722921,0.6491026283684022,0.48499137027416284,0.682554595010387,0.7034476949995692,0.7778213593991467,0.7700431458051551,0.7623427143471035,0.7700431458051551,0.6426116020847181,0.6689717585696803,0.598956006466161,0.7397003733882802,0.611117239532865,0.6556592205741436,0.7856781408072188,0.7323033696543975,0.6426116020847181,0.6556592205741436,0.7105532272722921,0.6689717585696803,0.7249803359578534,0.7471720943315961,0.6622820409839835,0.7623427143471035,0.7397003733882802,0.6622820409839835,0.7700431458051551,0.6298236312032323,0.7034476949995692,0.6298236312032323,0.7700431458051551,0.7856781408072188,0.6491026283684022,0.7547192872036326,0.7623427143471035
5,1.3786214551382278e-09,9.082181932011431e-05,0.4430479816261725,0.016563777796593626,0.005374043663755864,0.035198147020879485,0.0019279290160405737,4.590320324600126e-06,0.003488305867110489,0.01262727532529747,0.0026861460234403403,0.0007056843715499242,5.070274636773198e-05,2.412656239227024e-06,0.0026861460234403403,0.14230748778208857,0.0006511665097883936,0.05876583027950327,0.0012640644359794382,0.002197017467971068,0.45204365026647536,0.005110662051959968,0.005110662051959968,0.07479631572685258,0.12116881635704835,0.002357149606413977,0.2498370564584527,0.5526834771623851,0.047584330476474465,0.005374043663755864,0.41294967113388814,0.2680467169168741,0.2734891510222162,0.617290140942288,0.4047319726783238,0.15735328210778962,0.02378441041510293,0.5203405226503064,0.7397003733882802,0.7471720943315961,0.6298236312032323,0.6426116020847181,0.5929664464014994,0.617290140942288,0.6894490858690777,0.6361854860638709,0.7323033696543975,0.7323033696543975,0.7547192872036326,0.4705866415856499,0.6894490858690777,0.6298236312032323,0.7623427143471035,0.6050060671375364,0.6964132180495735,0.421334222154768,0.6964132180495735,0.525596487525562,0.5811664141181095,0.6556592205741436,0.6622820409839835,0.5639051904523875,0.682554595010387,0.6757290490602831,0.6757290490602831,0.6894490858690777,0.7034476949995692,0.682554595010387,0.598956006466161,0.5929664464014994,0.6622820409839835,0.7700431458051551,0.7105532272722921,0.6622820409839835,0.7547192872036326
6,1.4798901985895632e-19,0.0006643878275567733,0.01623415861844141,3.10509680920603e-07,0.004222268634356522,0.022847209744950317,0.00035629008113312815,0.008705863430043502,0.05368359952302263,1.4466049084501574e-07,0.0014118289149009989,0.0004400121264392147,0.08873233251530138,0.0075631824013888665,0.04479970256613774,0.18295651830906084,0.11995712819347787,0.005538543957847904,0.06304904523214554,0.3244455298634257,0.49483865960020695,0.7397003733882802,0.02378441041510293,0.4998370298991989,0.27075425951199406,0.5811664141181095,0.3446121833475176,0.6622820409839835,0.41712087993322033,0.5151371174238033,0.41294967113388814,0.6298236312032323,0.7323033696543975,0.7397003733882802,0.5929664464014994,0.6235253948912,0.7700431458051551,0.5696012024771592,0.6556592205741436,0.31480917318095203,0.6689717585696803,0.6556592205741436,0.6622820409839835,0.6622820409839835,0.7778213593991467,0.6361854860638709,0.7547192872036326,0.45204365026647536,0.7034476949995692,0.7547192872036326,0.6757290490602831,0.6689717585696803,0.7323033696543975,0.421334222154768,0.5929664464014994,0.7034476949995692,0.7034476949995692,0.5811664141181095,0.6757290490602831,0.5929664464014994,0.598956006466161,0.682554595010387,0.5696012024771592,0.6491026283684022,0.7249803359578534,0.6894490858690777,0.7177305325982749,0.7778213593991467,0.7177305325982749,0.6556592205741436,0.7249803359578534,0.611117239532865,0.7034476949995692,0.7105532272722921,0.7397003733882802
7,6.785952895241563e-05,0.24486529903492948,2.0838267913352154e-10,0.1542219517938446,1.993260884950532e-06,0.16216989001100654,0.0009256786459280278,1.1926129093849362e-05,0.0009931477959208507,0.09519969035921708,5.662971075631148e-05,0.001356197222456529,0.010021186061657156,0.00037843610548752557,0.06056466128430853,0.41712087993322033,0.0005167750431984553,0.2148744477060795,0.334376856889913,0.11523033871371334,1.4006718241015934e-05,0.006375333125571847,0.11639428152900338,0.4255901233886546,0.0006916412525560807,0.0033846996945514404,0.22823046013534068,0.31480917318095203,0.334376856889913,0.536268225207185,0.4298890135238935,0.5151371174238033,0.617290140942288,0.22594815553398728,0.3966778064220251,0.5099857462495653,0.536268225207185,0.06971505404010991,0.34116606151404244,0.34116606151404244,0.6964132180495735,0.6298236312032323,0.611117239532865,0.6556592205741436,0.7323033696543975,0.6556592205741436,0.598956006466161,0.5471566423907612,0.7623427143471035,0.49483865960020695,0.7323033696543975,0.6050060671375364,0.5811664141181095,0.682554595010387,0.7397003733882802,0.7547192872036326,0.7623427143471035,0.7397003733882802,0.7397003733882802,0.7177305325982749,0.6491026283684022,0.6689717585696803,0.7547192872036326,0.6689717585696803,0.7936142836436554,0.7471720943315961,0.5639051904523875,0.8016305895390459,0.7471720943315961,0.6757290490602831,0.7249803359578534,0.6689717585696803,0.7700431458051551,0.7623427143471035,0.7623427143471035
8,0.003251329021634332,1.0074347795400829e-07,0.005538543957847904,0.3054590259283046,3.0773004644460996e-08,0.050036622866325604,2.095985005479427e-06,0.0032188157314179885,3.067546917301353e-05,0.37346428045426916,8.21376254127997e-05,0.18112695312597024,0.07555183406752786,0.01200841319170568,0.08696655909824688,0.0763149839065938,0.03970977861200674,0.3623720178604969,0.0028819288577482754,0.03215411438303834,0.08024793100055946,0.29048849430996376,0.2043434617462395,0.036275567655825146,0.5471566423907612,0.421334222154768,0.611117239532865,0.7105532272722921,0.7471720943315961,0.5582661385478637,0.7471720943315961,0.5203405226503064,0.6757290490602831,0.525596487525562,0.5696012024771592,0.598956006466161,0.7177305325982749,0.7323033696543975,0.6426116020847181,0.7105532272722921,0.7323033696543975,0.6689717585696803,0.7778213593991467,0.7397003733882802,0.6964132180495735,0.7034476949995692,0.7547192872036326,0.6964132180495735,0.5048858887870696,0.7547192872036326,0.48499137027416284,0.7700431458051551,0.7700431458051551,0.6757290490602831,0.7105532272722921,0.7547192872036326,0.6622820409839835,0.6622820409839835,0.5416850759668536,0.5203405226503064,0.7471720943315961,0.6491026283684022,0.6426116020847181,0.7034476949995692,0.611117239532865,0.5309055429551132,0.6298236312032323,0.5582661385478637,0.7547192872036326,0.6361854860638709,0.6235253948912,0.7397003733882802,0.7249803359578534,0.6622820409839835,0.7249803359578534
9,3.035272370423409e-14,0.03449770389516398,0.03381119958765022,7.579205806256881e-05,0.01850002244158258,0.026564720430486827,0.0002662100061098137,1.6802056956074732e-06,0.0038185440687839418,0.002007013350014408,4.360732061682612e-05,0.047584330476474465,0.004096863033647498,0.050036622866325604,0.06497898609824965,6.829174620791476e-11,0.026833050939885684,3.04330538270283e-07,0.04806498027926714,0.08105851616218128,0.5471566423907612,0.2236886739786474,0.3179890638191435,0.01925889994232079,0.011419881460400001,0.4475232137638106,0.46122196741809546,0.43861750180991077,0.2498370564584527,0.421334222154768,0.37346428045426916,0.6964132180495735,0.536268225207185,0.5471566423907612,0.7700431458051551,0.598956006466161,0.7034476949995692,0.7177305325982749,0.7700431458051551,0.7700431458051551,0.6894490858690777,0.7323033696543975,0.7105532272722921,0.6426116020847181,0.7623427143471035,0.7397003733882802,0.7397003733882802,0.7323033696543975,0.7105532272722921,0.6622820409839835,0.7397003733882802,0.7547192872036326,0.682554595010387,0.5526834771623851,0.6757290490602831,0.7249803359578534,0.6894490858690777,0.7105532272722921,0.6964132180495735,0.6622820409839835,0.7177305325982749,0.7323033696543975,0.6235253948912,0.7471720943315961,0.682554595010387,0.6964132180495735,0.7547192872036326,0.6964132180495735,0.7700431458051551,0.6556592205741436,0.7623427143471035,0.7323033696543975,0.7700431458051551,0.7471720943315961,0.7471720943315961
