ground,0.05111551507234693,0.003857238641899034,0.026603391288866456
"(<Abstr_type.A_STAR: 2>, 0.0)",0.03930348900550688,0.0705727398749208,0.022313687345282152
"(<Abstr_type.PI_STAR: 3>, 0.0)",0.010149870834204025,0.17378699383090374,0.584179002
"(<Abstr_type.Q_STAR: 1>, 0.0)",0.1241791970341519,0.07643387406695777,0.013199891487162954
