"(<Abstr_type.PI_STAR: 3>, 0.0, 'explicit errors', 0, 0)",866.4,1069.0,1174.2,1262.6000000000001,1283.5000000000002,1707.3000000000002,2026.5000000000002,2277.1000000000004,3015.8,3387.4
"(<Abstr_type.PI_STAR: 3>, 0.0, 'explicit errors', 1, 0)",1280.9,1581.4,1747.7,2080.6,2151.7,2791.7999999999997,3147.2,3239.5,3266.2,3299.2999999999997
"(<Abstr_type.PI_STAR: 3>, 0.0, 'explicit errors', 2, 0)",1745.9,2308.6000000000004,2669.1000000000004,3236.3,3401.0,3539.1,3900.6,3982.6,4070.9,4277.6
