"(<Abstr_type.A_STAR: 2>, 0.0, 'explicit errors', 0, 0)",625.6,1079.8,3329.6000000000004,5433.6,9538.6,17662.8,23666.4,33667.4,36016.8,42047.0,48077.6,52098.799999999996,54111.799999999996,60121.399999999994,70122.4,78127.0,82135.6,88144.40000000001,94246.6,104247.6,112251.8,116940.2,126941.2,135618.4,141643.19999999998,149651.4,157654.0,165202.4,173534.6,181538.2,187541.40000000002,195890.40000000002,202121.60000000003,206140.00000000003,214141.80000000002,220149.6,225371.6,233373.6,239391.2,249392.2,255399.40000000002,261404.60000000003,269412.60000000003,278422.60000000003,284424.60000000003,288157.00000000006,294163.4000000001,304164.4000000001,312171.00000000006,315184.80000000005,323188.4,329406.4,337423.0,343426.2,349430.0,357397.4,361654.0,369657.0,379006.0,387010.2,396359.60000000003,406360.60000000003,413462.2,421466.0,429154.8,436725.0,444747.8,451545.8,458031.39999999997,464035.99999999994,471402.5999999999,476305.5999999999,478711.99999999994,482714.5999999999,490716.99999999994,496722.5999999999,502730.3999999999,510748.5999999999,517128.1999999999,524272.3999999999,532085.9999999999,540087.1999999998,548106.5999999999,558107.5999999999,566128.7999999998,573123.3999999998,583124.3999999998,589130.3999999998,595294.3999999998,601300.1999999998,605312.3999999998,613322.7999999998,621323.7999999998,628806.7999999998,636808.1999999998,642812.5999999999,650815.7999999998,656924.9999999998,665435.1999999997,673436.9999999998
"(<Abstr_type.PI_STAR: 3>, 0.0, 'explicit errors', 0, 0)",1778.0,1952.8,2004.8,2118.2,2550.0,2564.0,2579.4,2614.6,2623.6,2644.6,2677.4,2695.2000000000003,2711.6000000000004,2896.4000000000005,2987.0000000000005,3146.0000000000005,3162.2000000000003,3184.8,3200.6000000000004,3219.6000000000004,3251.0000000000005,3273.0000000000005,3280.4000000000005,3441.2000000000007,3456.000000000001,3469.800000000001,3487.000000000001,3507.600000000001,3537.8000000000006,3578.2000000000007,3604.4000000000005,3619.4000000000005,3642.2000000000007,3658.2000000000007,4563.200000000001,4664.6,4706.200000000001,4724.800000000001,4740.000000000001,4751.000000000001,4780.200000000001,4789.400000000001,4816.8,4834.6,4857.200000000001,4872.800000000001,4893.000000000001,4907.800000000001,4927.600000000001,4954.800000000001,4972.200000000001,4986.6,5002.8,5023.400000000001,5037.000000000001,5079.800000000001,5095.000000000001,5113.200000000001,6837.000000000001,7056.800000000001,7087.200000000001,7203.400000000001,7216.6,7234.200000000001,7250.200000000001,7267.800000000001,7313.000000000001,7391.400000000001,7404.6,7419.8,8152.400000000001,8165.400000000001,8230.800000000001,8246.6,8261.2,8284.6,8299.6,8317.0,8332.8,8351.199999999999,8372.999999999998,8408.199999999999,8420.4,8931.4,8952.0,8965.2,9378.6,9392.2,9407.800000000001,9488.2,9800.6,9869.4,9886.4,9918.8,9937.199999999999,9950.199999999999,10491.8,10511.8,10528.4,10544.199999999999
"(<Abstr_type.Q_STAR: 1>, 0.0, 'explicit errors', 0, 0)",1096.8,1888.6,6196.799999999999,10774.0,15481.2,15810.2,23814.4,31816.600000000002,37821.600000000006,41828.600000000006,45837.00000000001,55413.40000000001,61417.80000000001,67420.6,75425.0,83669.0,89673.8,97675.0,101680.2,105683.8,109691.8,117697.8,127698.8,137699.8,145702.19999999998,151704.8,157708.19999999998,163714.99999999997,169717.59999999998,175720.8,183723.0,187728.6,195729.80000000002,205730.80000000002,209737.80000000002,217741.00000000003,225743.20000000004,232978.40000000005,238982.80000000005,244985.80000000005,250990.80000000005,256994.80000000005,264996.60000000003,270998.80000000005,280999.80000000005,291000.80000000005,297008.00000000006,305010.80000000005,315011.80000000005,321015.20000000007,331016.20000000007,339020.00000000006,349021.00000000006,357024.80000000005,365026.20000000007,373031.00000000006,377961.00000000006,387962.00000000006,397963.00000000006,407964.00000000006,411970.20000000007,421971.20000000007,431972.20000000007,436732.6000000001,439846.6000000001,447849.8000000001,452728.0000000001,458731.40000000014,468623.80000000016,474627.40000000014,482866.0000000001,488352.40000000014,494386.2000000001,504387.2000000001,510022.8000000001,514121.8000000001,520496.8000000001,526720.0000000001,534722.0000000001,540802.4000000001,546806.4000000001,552809.4000000001,562810.4000000001,565528.6000000001,573530.8,580012.0,586015.4,589018.4,595025.4,603027.6,611030.6,617032.7999999999,623034.7999999999,631036.7999999999,637043.6,647044.6,651051.4,660802.2000000001,668805.6000000001,678345.4000000001
"(<Abstr_type.A_STAR: 2>, 0.0, 'explicit errors', 0, 1)",773.4,1310.0,4395.8,6535.8,13455.6,15951.2,19956.4,29957.4,35743.200000000004,43744.600000000006,47788.00000000001,51796.00000000001,59800.00000000001,67803.0,75808.4,85552.2,91456.0,99460.2,107493.59999999999,115500.99999999999,123529.99999999999,131533.19999999998,140017.19999999998,150018.19999999998,157808.4,165811.8,171814.8,180516.0,188520.4,198207.0,206209.2,213930.40000000002,221933.60000000003,228691.00000000003,232709.40000000002,236561.2,244635.2,252639.2,256643.2,264647.4,274648.4,276652.2,282659.8,292660.8,302477.39999999997,310022.39999999997,316025.99999999994,322029.19999999995,332030.19999999995,340031.99999999994,346782.99999999994,352792.19999999995,358798.79999999993,362639.3999999999,370642.3999999999,376644.9999999999,384649.3999999999,390664.3999999999,398665.9999999999,404670.9999999999,410715.1999999999,418717.1999999999,420725.1999999999,428726.5999999999,432736.3999999999,440744.3999999999,448745.3999999999,454748.9999999999,460819.1999999999,467906.5999999999,477907.5999999999,483919.3999999999,489001.3999999999,490849.5999999999,500850.5999999999,508856.5999999999,517451.99999999994,526187.7999999999,536188.7999999999,543282.9999999999,548547.5999999999,553501.5999999999,561503.1999999998,571504.1999999998,581029.5999999999,587611.1999999998,593625.1999999998,598416.9999999999,604418.9999999999,612420.3999999999,620151.3999999999,624161.9999999999,630166.1999999998,634170.3999999998,642371.3999999998,652372.3999999998,656671.3999999998,665556.5999999997,671562.9999999998,678788.5999999997
"(<Abstr_type.PI_STAR: 3>, 0.0, 'explicit errors', 0, 1)",1028.4,2016.4,2050.8,2065.6000000000004,2181.2000000000003,2280.2000000000003,2475.8,2658.4,2673.2000000000003,2693.0000000000005,2706.4000000000005,2734.8000000000006,2754.4000000000005,2769.2000000000007,2785.600000000001,2807.2000000000007,2817.2000000000007,2825.2000000000007,2838.8000000000006,2855.0000000000005,2862.0000000000005,2880.8000000000006,2978.4000000000005,2993.6000000000004,3011.0000000000005,3042.6000000000004,3222.0000000000005,3250.6000000000004,3260.8,3751.4,3765.0,3807.8,3822.0,3982.8,3997.0,4072.8,4081.2000000000003,4087.8,4122.8,4139.6,4150.200000000001,4203.6,4220.0,4232.8,4242.8,4252.0,4267.6,4282.8,4307.0,5091.6,5104.8,5125.6,5133.8,5151.2,5256.4,5273.0,5341.8,5361.0,5380.4,5396.799999999999,6091.4,6157.599999999999,6170.2,6177.8,6194.2,6212.0,6388.0,6407.2,6417.2,6427.8,6440.2,6473.2,6488.599999999999,6504.999999999999,6523.599999999999,6535.999999999999,6554.399999999999,6565.799999999998,6601.399999999999,6630.799999999998,6641.799999999998,6657.5999999999985,7506.999999999998,7524.199999999998,7537.999999999998,7930.999999999998,7950.199999999998,7966.799999999998,7987.199999999998,8000.399999999998,8176.599999999998,8189.999999999997,8403.999999999996,8780.199999999997,8802.799999999997,8819.599999999997,9197.199999999997,9261.799999999997,9275.599999999997,9291.999999999996
"(<Abstr_type.Q_STAR: 1>, 0.0, 'explicit errors', 0, 1)",665.6,1030.8,1337.1999999999998,1525.3999999999999,5698.4,10062.8,14078.199999999999,18092.8,22157.0,28299.8,32695.0,40722.4,46772.6,54778.0,60786.4,67148.0,69159.4,73180.59999999999,77201.59999999999,83207.4,87911.2,94014.2,102016.59999999999,106022.2,114023.4,122026.79999999999,130031.4,138034.6,144500.4,150505.0,158226.0,163520.6,167681.80000000002,173691.6,179695.4,185708.6,195709.6,199715.2,208057.0,214165.4,222169.19999999998,226175.59999999998,230091.99999999997,238093.39999999997,246096.99999999997,252106.79999999996,262051.99999999997,270276.39999999997,275915.8,281906.6,286068.6,294125.0,300143.0,307603.8,315178.39999999997,323181.99999999994,331186.19999999995,337190.6,344923.8,350926.2,358493.60000000003,363572.80000000005,367580.80000000005,374992.20000000007,379005.80000000005,383011.4,391013.60000000003,397018.4,405019.80000000005,411021.80000000005,419640.00000000006,425912.4000000001,427991.8000000001,434458.2000000001,442460.2000000001,446468.8000000001,448475.4000000001,452478.8000000001,460481.0000000001,469618.2000000001,475619.8000000001,481626.8000000001,489629.0000000001,493630.6000000001,499390.0000000001,509391.0000000001,516910.0000000001,521198.6000000001,529201.4000000001,534864.6000000001,543350.6000000001,551352.8,557382.0,566387.2,571120.2,575339.3999999999,583501.9999999999,591504.5999999999,601505.5999999999,608733.5999999999
"(<Abstr_type.A_STAR: 2>, 0.0, 'explicit errors', 0, 2)",1117.4,2167.0,6294.8,12537.400000000001,15383.600000000002,19556.200000000004,25559.000000000004,31632.600000000006,39680.00000000001,46759.40000000001,54763.600000000006,62768.200000000004,70636.40000000001,80637.40000000001,84641.40000000001,92644.00000000001,100645.00000000001,106648.00000000001,110699.20000000001,114703.6,118715.6,125454.20000000001,133455.6,141463.80000000002,148083.00000000003,156085.40000000002,164094.80000000002,173360.00000000003,183361.00000000003,187370.20000000004,195376.80000000005,202700.20000000004,211425.60000000003,219455.20000000004,226299.60000000003,234037.80000000005,240131.60000000003,246141.00000000003,255661.20000000004,260514.40000000005,264529.20000000007,274530.20000000007,284531.20000000007,292643.4000000001,300645.4000000001,306650.00000000006,316651.00000000006,322653.80000000005,332654.80000000005,340035.00000000006,342392.60000000003,352393.60000000003,359827.4,369828.4,375833.0,379841.8,387565.6,393569.19999999995,399788.6,406354.0,411687.2,415888.4,423889.4,433890.4,439894.4,449895.4,455898.0,465899.0,475900.0,477920.2,485922.8,491929.8,499289.6,506318.39999999997,512320.99999999994,517529.19999999995,523533.39999999997,531538.0,536380.0,544386.6,554038.2,561540.3999999999,569526.7999999999,579527.7999999999,585797.2,594599.6,598604.0,604511.2,612529.0,618724.6,621185.4,625162.2000000001,632336.6000000001,638809.0000000001,644964.6000000001,646971.6000000001,654447.4000000001,658941.0000000001,664944.8000000002,673097.6000000002
"(<Abstr_type.PI_STAR: 3>, 0.0, 'explicit errors', 0, 2)",703.2,1341.6,1442.0,1457.2,1488.8,1507.2,1518.4,1555.6000000000001,1572.2,1587.4,1600.4,1618.4,1639.2,1659.4,1778.8000000000002,1789.0000000000002,1806.4000000000003,1839.4000000000003,1853.0000000000002,1884.2000000000003,1900.4000000000003,1909.6000000000004,1929.4000000000003,1945.8000000000004,1964.4000000000003,1980.2000000000003,1996.2000000000003,2011.2000000000003,2069.6000000000004,2106.4000000000005,2123.2000000000007,2595.4000000000005,3290.2000000000007,3331.2000000000007,3610.4000000000005,3633.4000000000005,4150.400000000001,4161.200000000001,4661.800000000001,4698.800000000001,4726.800000000001,4739.800000000001,4762.200000000001,4781.400000000001,4798.200000000001,4820.800000000001,4839.800000000001,4853.600000000001,4867.600000000001,4902.4000000000015,4926.800000000001,4981.800000000001,5049.600000000001,5074.4000000000015,5088.600000000001,5106.800000000001,5120.600000000001,5140.000000000001,5167.000000000001,5183.200000000001,5540.200000000001,5572.200000000001,5586.400000000001,5606.400000000001,5622.200000000001,5702.6,5722.8,5740.400000000001,5756.000000000001,5772.600000000001,5786.600000000001,5806.200000000002,5821.600000000001,5838.800000000001,5851.200000000001,5866.000000000001,5891.400000000001,5918.6,5936.0,5955.4,5974.2,5988.2,6049.2,6063.599999999999,6297.2,6693.0,6794.8,6824.6,6993.0,7003.4,7498.799999999999,7517.4,7535.2,7555.4,7569.2,7942.599999999999,8434.8,8696.599999999999,9025.199999999999,9076.4
"(<Abstr_type.Q_STAR: 1>, 0.0, 'explicit errors', 0, 2)",848.0,1529.0,1683.6,2129.2,6263.0,10414.6,12519.2,14612.6,20660.8,27541.4,29653.800000000003,33676.200000000004,39687.600000000006,47689.600000000006,53704.8,59710.600000000006,65714.6,70452.20000000001,78463.00000000001,82469.60000000002,86477.60000000002,94481.00000000001,100483.20000000001,106486.80000000002,116487.80000000002,122806.40000000002,130807.80000000002,136814.40000000002,142691.80000000002,152692.80000000002,156701.80000000002,158770.80000000002,164774.2,169197.80000000002,175240.6,181245.6,191246.6,195255.2,201261.2,207807.0,211812.8,217815.8,223819.4,233820.4,241723.4,249157.8,253170.4,258089.8,262093.59999999998,270097.19999999995,278098.99999999994,282113.79999999993,291482.19999999995,297485.39999999997,306419.19999999995,314422.99999999994,322424.19999999995,332425.19999999995,337786.39999999997,347787.39999999997,354532.99999999994,358538.99999999994,364233.19999999995,371071.79999999993,381072.79999999993,387867.99999999994,393870.19999999995,401873.19999999995,409874.99999999994,417877.39999999997,423884.99999999994,433885.99999999994,439887.79999999993,443894.3999999999,453895.3999999999,459900.3999999999,467902.9999999999,473940.3999999999,479944.5999999999,485946.3999999999,491948.79999999993,497953.79999999993,507954.79999999993,513959.3999999999,519962.9999999999,527965.7999999999,535968.9999999999,543970.1999999998,547387.3999999998,555391.5999999997,565392.5999999997,573396.1999999997,579820.3999999997,581827.9999999997,591828.9999999997,597832.7999999997,604229.3999999997,614230.3999999997,624231.3999999997,632232.7999999997
"(<Abstr_type.A_STAR: 2>, 0.0, 'explicit errors', 0, 3)",1820.8,2377.2,4828.799999999999,7724.599999999999,8137.2,8485.8,12570.4,20572.0,29348.6,35356.6,43358.4,53359.4,59367.200000000004,67301.40000000001,77302.40000000001,87303.40000000001,91308.6,99319.20000000001,106681.20000000001,116682.20000000001,126683.20000000001,134684.2,140356.2,148359.40000000002,156224.2,160874.6,168876.6,175670.80000000002,181673.40000000002,189674.80000000002,196970.40000000002,203923.2,207928.80000000002,217929.80000000002,219947.80000000002,229948.80000000002,237950.00000000003,247766.20000000004,253936.20000000004,260728.80000000005,270729.80000000005,278732.80000000005,288733.80000000005,294743.00000000006,303682.20000000007,309478.80000000005,319479.80000000005,327482.20000000007,333487.20000000007,341369.4000000001,347372.4000000001,353384.20000000007,361385.6000000001,370810.20000000007,376832.20000000007,384834.00000000006,392838.20000000007,400840.6000000001,409981.0000000001,419982.0000000001,427984.6000000001,433987.6000000001,441988.8000000001,449310.2000000001,455314.8000000001,463315.8000000001,472506.6000000001,482507.6000000001,490510.4000000001,498514.00000000006,508515.00000000006,518516.00000000006,526517.6000000001,532520.6000000001,542264.8,550266.6000000001,556747.8,563370.4,571291.0,579295.0,588180.8,594958.2000000001,602733.4,612734.4,622735.4,628738.2000000001,638739.2000000001,648740.2000000001,654743.4,660792.0,670301.6,676895.0,682900.4,690902.6,698653.7999999999,704656.7999999999,710660.7999999999,719512.2,725515.2,733516.6
