"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 1, 0)",1,44,"{((1,1),Dir.LEFT): 0.06769598496722831, ((1,1),Dir.DOWN): 0.05791314963127408, ((1,1),Dir.UP): 0.003183238971096878, ((1,1),Dir.RIGHT): 0.5936645648205207, ((2,1),Dir.UP): 0.6390917702314236, ((2,1),Dir.LEFT): 0.32542072242002984, ((2,1),Dir.RIGHT): 0.5401301645236437, ((2,1),Dir.DOWN): 0.4944638387087683, ((2,4),Dir.DOWN): 0.4944638387087683, ((2,2),Dir.LEFT): 0.26242335783693804, ((2,2),Dir.DOWN): 0.5993121472371423, ((2,2),Dir.RIGHT): 0.38005815488876915, ((2,2),Dir.UP): 0.3875271272539411, ((2,4),Dir.UP): 0.6390917702314236, ((2,4),Dir.LEFT): 0.32542072242002984, ((1,2),Dir.RIGHT): 0.0, ((1,2),Dir.UP): 0.02009567279907841, ((1,2),Dir.LEFT): 0.031075944668680883, ((1,2),Dir.DOWN): 0.4575899695028822, ((2,4),Dir.RIGHT): 0.5401301645236437, ((2,3),Dir.RIGHT): 0.04023742306565254, ((2,3),Dir.DOWN): 0.06571281065777966, ((2,3),Dir.UP): 0.5371606168744958, ((2,3),Dir.LEFT): 0.026795955177306995, ((1,4),Dir.RIGHT): 0.04023742306565254, ((1,4),Dir.LEFT): 0.026795955177306995, ((1,4),Dir.UP): 0.5371606168744958, ((1,4),Dir.DOWN): 0.06571281065777966, ((2,5),Dir.DOWN): 0.0, ((2,5),Dir.LEFT): 0.0, ((2,5),Dir.UP): 0.0, ((2,5),Dir.RIGHT): 0.0, ((1,5),Dir.UP): 0.15706157760810002, ((1,5),Dir.LEFT): 0.0099, ((1,5),Dir.RIGHT): 0.68618940391, ((1,5),Dir.DOWN): 0.17377287514857, }"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 1, 0)",0,45,"{((1,1),Dir.UP): 0.033374031169995405, ((1,1),Dir.LEFT): 0.09298553238008034, ((1,1),Dir.RIGHT): 0.5463637743878227, ((1,1),Dir.DOWN): 0.0616744405508806, ((1,2),Dir.RIGHT): 0.07679204640086365, ((1,2),Dir.UP): 0.05465513525192955, ((1,2),Dir.LEFT): 0.03039197072145917, ((1,2),Dir.DOWN): 0.3607530272802579, ((2,2),Dir.RIGHT): 0.3202680513213587, ((2,2),Dir.LEFT): 0.1506588506608952, ((2,2),Dir.UP): 0.36161308727880004, ((2,2),Dir.DOWN): 0.6139817790632311, ((2,1),Dir.UP): 0.6529349913995639, ((2,1),Dir.RIGHT): 0.37425253252708585, ((2,1),Dir.LEFT): 0.40570987478576037, ((2,1),Dir.DOWN): 0.4630388548121788, ((2,4),Dir.RIGHT): 0.37425253252708585, ((2,4),Dir.DOWN): 0.4630388548121788, ((2,4),Dir.UP): 0.6529349913995639, ((2,3),Dir.RIGHT): 0.1604413758985426, ((2,3),Dir.DOWN): 0.05415256866647008, ((2,3),Dir.LEFT): 0.06243560841603642, ((2,3),Dir.UP): 0.5331740553136148, ((1,4),Dir.DOWN): 0.05415256866647008, ((2,4),Dir.LEFT): 0.40570987478576037, ((1,4),Dir.RIGHT): 0.1604413758985426, ((1,4),Dir.LEFT): 0.06243560841603642, ((1,4),Dir.UP): 0.5331740553136148, ((1,5),Dir.DOWN): 0.03808212162512768, ((1,5),Dir.UP): 0.0, ((1,5),Dir.LEFT): 0.06064537158900001, ((1,5),Dir.RIGHT): 0.7458134171671, ((2,5),Dir.UP): 0.0, ((2,5),Dir.RIGHT): 0.0, ((2,5),Dir.LEFT): 0.0, ((2,5),Dir.DOWN): 0.0, }"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 1, 0)",1,45,"{((1,1),Dir.LEFT): 0.06769598496722831, ((1,1),Dir.DOWN): 0.05791314963127408, ((1,1),Dir.UP): 0.04816632205477253, ((1,1),Dir.RIGHT): 0.6006283093149326, ((2,1),Dir.UP): 0.6567188474620366, ((2,1),Dir.LEFT): 0.35203790134357343, ((2,1),Dir.RIGHT): 0.5401301645236437, ((2,1),Dir.DOWN): 0.5100326207366331, ((2,4),Dir.DOWN): 0.5100326207366331, ((2,2),Dir.LEFT): 0.26242335783693804, ((2,2),Dir.DOWN): 0.6088020360040133, ((2,2),Dir.RIGHT): 0.40138424197636935, ((2,2),Dir.UP): 0.40195331559912206, ((2,4),Dir.UP): 0.6567188474620366, ((2,4),Dir.LEFT): 0.35203790134357343, ((1,2),Dir.RIGHT): 0.0, ((1,2),Dir.UP): 0.02009567279907841, ((1,2),Dir.LEFT): 0.031075944668680883, ((1,2),Dir.DOWN): 0.47060376446982555, ((2,4),Dir.RIGHT): 0.5401301645236437, ((2,3),Dir.RIGHT): 0.04023742306565254, ((2,3),Dir.DOWN): 0.06571281065777966, ((2,3),Dir.UP): 0.5446836284078702, ((2,3),Dir.LEFT): 0.026795955177306995, ((1,4),Dir.RIGHT): 0.04023742306565254, ((1,4),Dir.LEFT): 0.026795955177306995, ((1,4),Dir.UP): 0.5446836284078702, ((1,4),Dir.DOWN): 0.06571281065777966, ((2,5),Dir.DOWN): 0.0, ((2,5),Dir.LEFT): 0.0, ((2,5),Dir.UP): 0.0, ((2,5),Dir.RIGHT): 0.0, ((1,5),Dir.UP): 0.15706157760810002, ((1,5),Dir.LEFT): 0.0099, ((1,5),Dir.RIGHT): 0.68618940391, ((1,5),Dir.DOWN): 0.17377287514857, }"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 1, 0)",0,46,"{((1,1),Dir.UP): 0.033374031169995405, ((1,1),Dir.LEFT): 0.09298553238008034, ((1,1),Dir.RIGHT): 0.5681737096556074, ((1,1),Dir.DOWN): 0.0616744405508806, ((1,2),Dir.RIGHT): 0.07679204640086365, ((1,2),Dir.UP): 0.05465513525192955, ((1,2),Dir.LEFT): 0.03039197072145917, ((1,2),Dir.DOWN): 0.3607530272802579, ((2,2),Dir.RIGHT): 0.3202680513213587, ((2,2),Dir.LEFT): 0.1506588506608952, ((2,2),Dir.UP): 0.3782360100269679, ((2,2),Dir.DOWN): 0.6182331393220399, ((2,1),Dir.UP): 0.6565000479401422, ((2,1),Dir.RIGHT): 0.37425253252708585, ((2,1),Dir.LEFT): 0.43395523947211057, ((2,1),Dir.DOWN): 0.4799702402050176, ((2,4),Dir.RIGHT): 0.37425253252708585, ((2,4),Dir.DOWN): 0.4799702402050176, ((2,4),Dir.UP): 0.6565000479401422, ((2,3),Dir.RIGHT): 0.1604413758985426, ((2,3),Dir.DOWN): 0.05415256866647008, ((2,3),Dir.LEFT): 0.06243560841603642, ((2,3),Dir.UP): 0.541071655055669, ((1,4),Dir.DOWN): 0.05415256866647008, ((2,4),Dir.LEFT): 0.43395523947211057, ((1,4),Dir.RIGHT): 0.1604413758985426, ((1,4),Dir.LEFT): 0.06243560841603642, ((1,4),Dir.UP): 0.541071655055669, ((1,5),Dir.DOWN): 0.03808212162512768, ((1,5),Dir.UP): 0.0, ((1,5),Dir.LEFT): 0.06064537158900001, ((1,5),Dir.RIGHT): 0.7458134171671, ((2,5),Dir.UP): 0.0, ((2,5),Dir.RIGHT): 0.0, ((2,5),Dir.LEFT): 0.0, ((2,5),Dir.DOWN): 0.0, }"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 1, 0)",1,46,"{((1,1),Dir.LEFT): 0.1211134881591277, ((1,1),Dir.DOWN): 0.05791314963127408, ((1,1),Dir.UP): 0.04816632205477253, ((1,1),Dir.RIGHT): 0.6073750823214289, ((2,1),Dir.UP): 0.6205913866380628, ((2,1),Dir.LEFT): 0.4191995141732204, ((2,1),Dir.RIGHT): 0.5665910224487671, ((2,1),Dir.DOWN): 0.5132299101545995, ((2,4),Dir.DOWN): 0.5132299101545995, ((2,2),Dir.LEFT): 0.3210744630560795, ((2,2),Dir.DOWN): 0.5787394221152236, ((2,2),Dir.RIGHT): 0.49369537526614565, ((2,2),Dir.UP): 0.42856323346938535, ((2,4),Dir.UP): 0.6205913866380628, ((2,4),Dir.LEFT): 0.4191995141732204, ((1,2),Dir.RIGHT): 0.0, ((1,2),Dir.UP): 0.02009567279907841, ((1,2),Dir.LEFT): 0.031075944668680883, ((1,2),Dir.DOWN): 0.5055790871655983, ((2,4),Dir.RIGHT): 0.5665910224487671, ((2,3),Dir.RIGHT): 0.04023742306565254, ((2,3),Dir.DOWN): 0.06571281065777966, ((2,3),Dir.UP): 0.5499973388177299, ((2,3),Dir.LEFT): 0.026795955177306995, ((1,4),Dir.RIGHT): 0.04023742306565254, ((1,4),Dir.LEFT): 0.026795955177306995, ((1,4),Dir.UP): 0.5499973388177299, ((1,4),Dir.DOWN): 0.06571281065777966, ((2,5),Dir.DOWN): 0.0, ((2,5),Dir.LEFT): 0.0, ((2,5),Dir.UP): 0.0, ((2,5),Dir.RIGHT): 0.0, ((1,5),Dir.UP): 0.15706157760810002, ((1,5),Dir.LEFT): 0.0099, ((1,5),Dir.RIGHT): 0.68618940391, ((1,5),Dir.DOWN): 0.17377287514857, }"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 1, 0)",0,47,"{((1,1),Dir.UP): 0.033374031169995405, ((1,1),Dir.LEFT): 0.14074561364224825, ((1,1),Dir.RIGHT): 0.581417814365113, ((1,1),Dir.DOWN): 0.0616744405508806, ((1,2),Dir.RIGHT): 0.07679204640086365, ((1,2),Dir.UP): 0.05465513525192955, ((1,2),Dir.LEFT): 0.06306732335005878, ((1,2),Dir.DOWN): 0.38205642957404806, ((2,2),Dir.RIGHT): 0.394002371579972, ((2,2),Dir.LEFT): 0.17130751529555122, ((2,2),Dir.UP): 0.3939785028747823, ((2,2),Dir.DOWN): 0.5705484281012275, ((2,1),Dir.UP): 0.6132233926791564, ((2,1),Dir.RIGHT): 0.39769529919011104, ((2,1),Dir.LEFT): 0.4605169072936276, ((2,1),Dir.DOWN): 0.5040299461433906, ((2,4),Dir.RIGHT): 0.39769529919011104, ((2,4),Dir.DOWN): 0.5040299461433906, ((2,4),Dir.UP): 0.6132233926791564, ((2,3),Dir.RIGHT): 0.1604413758985426, ((2,3),Dir.DOWN): 0.05415256866647008, ((2,3),Dir.LEFT): 0.06243560841603642, ((2,3),Dir.UP): 0.5434190627448093, ((1,4),Dir.DOWN): 0.05415256866647008, ((2,4),Dir.LEFT): 0.4605169072936276, ((1,4),Dir.RIGHT): 0.1604413758985426, ((1,4),Dir.LEFT): 0.06243560841603642, ((1,4),Dir.UP): 0.5434190627448093, ((1,5),Dir.DOWN): 0.03808212162512768, ((1,5),Dir.UP): 0.0, ((1,5),Dir.LEFT): 0.06064537158900001, ((1,5),Dir.RIGHT): 0.7458134171671, ((2,5),Dir.UP): 0.0, ((2,5),Dir.RIGHT): 0.0, ((2,5),Dir.LEFT): 0.0, ((2,5),Dir.DOWN): 0.0, }"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 1, 0)",1,47,"{((1,1),Dir.LEFT): 0.1211134881591277, ((1,1),Dir.DOWN): 0.05791314963127408, ((1,1),Dir.UP): 0.04816632205477253, ((1,1),Dir.RIGHT): 0.6073750823214289, ((2,1),Dir.UP): 0.6585322479742565, ((2,1),Dir.LEFT): 0.43236674182499774, ((2,1),Dir.RIGHT): 0.5665910224487671, ((2,1),Dir.DOWN): 0.5132299101545995, ((2,4),Dir.DOWN): 0.5132299101545995, ((2,2),Dir.LEFT): 0.3210744630560795, ((2,2),Dir.DOWN): 0.5787394221152236, ((2,2),Dir.RIGHT): 0.49369537526614565, ((2,2),Dir.UP): 0.42856323346938535, ((2,4),Dir.UP): 0.6585322479742565, ((2,4),Dir.LEFT): 0.43236674182499774, ((1,2),Dir.RIGHT): 0.0, ((1,2),Dir.UP): 0.02009567279907841, ((1,2),Dir.LEFT): 0.031075944668680883, ((1,2),Dir.DOWN): 0.5055790871655983, ((2,4),Dir.RIGHT): 0.5665910224487671, ((2,3),Dir.RIGHT): 0.04023742306565254, ((2,3),Dir.DOWN): 0.06571281065777966, ((2,3),Dir.UP): 0.5564361522131251, ((2,3),Dir.LEFT): 0.026795955177306995, ((1,4),Dir.RIGHT): 0.04023742306565254, ((1,4),Dir.LEFT): 0.026795955177306995, ((1,4),Dir.UP): 0.5564361522131251, ((1,4),Dir.DOWN): 0.06571281065777966, ((2,5),Dir.DOWN): 0.0, ((2,5),Dir.LEFT): 0.0, ((2,5),Dir.UP): 0.0, ((2,5),Dir.RIGHT): 0.0, ((1,5),Dir.UP): 0.15706157760810002, ((1,5),Dir.LEFT): 0.0099, ((1,5),Dir.RIGHT): 0.68618940391, ((1,5),Dir.DOWN): 0.17377287514857, }"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 1, 0)",0,48,"{((1,1),Dir.UP): 0.033374031169995405, ((1,1),Dir.LEFT): 0.14074561364224825, ((1,1),Dir.RIGHT): 0.5839851488038381, ((1,1),Dir.DOWN): 0.0616744405508806, ((1,2),Dir.RIGHT): 0.07679204640086365, ((1,2),Dir.UP): 0.05465513525192955, ((1,2),Dir.LEFT): 0.06306732335005878, ((1,2),Dir.DOWN): 0.38205642957404806, ((2,2),Dir.RIGHT): 0.394002371579972, ((2,2),Dir.LEFT): 0.17130751529555122, ((2,2),Dir.UP): 0.4083791397990402, ((2,2),Dir.DOWN): 0.5705484281012275, ((2,1),Dir.UP): 0.647546813013936, ((2,1),Dir.RIGHT): 0.39769529919011104, ((2,1),Dir.LEFT): 0.4722797462958448, ((2,1),Dir.DOWN): 0.5040299461433906, ((2,4),Dir.RIGHT): 0.39769529919011104, ((2,4),Dir.DOWN): 0.5040299461433906, ((2,4),Dir.UP): 0.647546813013936, ((2,3),Dir.RIGHT): 0.1604413758985426, ((2,3),Dir.DOWN): 0.05415256866647008, ((2,3),Dir.LEFT): 0.06243560841603642, ((2,3),Dir.UP): 0.5493073059018614, ((1,4),Dir.DOWN): 0.05415256866647008, ((2,4),Dir.LEFT): 0.4722797462958448, ((1,4),Dir.RIGHT): 0.1604413758985426, ((1,4),Dir.LEFT): 0.06243560841603642, ((1,4),Dir.UP): 0.5493073059018614, ((1,5),Dir.DOWN): 0.03808212162512768, ((1,5),Dir.UP): 0.0, ((1,5),Dir.LEFT): 0.06064537158900001, ((1,5),Dir.RIGHT): 0.7458134171671, ((2,5),Dir.UP): 0.0, ((2,5),Dir.RIGHT): 0.0, ((2,5),Dir.LEFT): 0.0, ((2,5),Dir.DOWN): 0.0, }"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 1, 0)",1,48,"{((1,1),Dir.LEFT): 0.1211134881591277, ((1,1),Dir.DOWN): 0.05791314963127408, ((1,1),Dir.UP): 0.04816632205477253, ((1,1),Dir.RIGHT): 0.6073750823214289, ((2,1),Dir.UP): 0.6585322479742565, ((2,1),Dir.LEFT): 0.43236674182499774, ((2,1),Dir.RIGHT): 0.5665910224487671, ((2,1),Dir.DOWN): 0.5132299101545995, ((2,4),Dir.DOWN): 0.5132299101545995, ((2,2),Dir.LEFT): 0.3210744630560795, ((2,2),Dir.DOWN): 0.5787394221152236, ((2,2),Dir.RIGHT): 0.49369537526614565, ((2,2),Dir.UP): 0.42856323346938535, ((2,4),Dir.UP): 0.6585322479742565, ((2,4),Dir.LEFT): 0.43236674182499774, ((1,2),Dir.RIGHT): 0.0, ((1,2),Dir.UP): 0.02009567279907841, ((1,2),Dir.LEFT): 0.031075944668680883, ((1,2),Dir.DOWN): 0.5055790871655983, ((2,4),Dir.RIGHT): 0.5665910224487671, ((2,3),Dir.RIGHT): 0.04023742306565254, ((2,3),Dir.DOWN): 0.06571281065777966, ((2,3),Dir.UP): 0.5687252879789026, ((2,3),Dir.LEFT): 0.08042016316948766, ((1,4),Dir.RIGHT): 0.04023742306565254, ((1,4),Dir.LEFT): 0.08042016316948766, ((1,4),Dir.UP): 0.5687252879789026, ((1,4),Dir.DOWN): 0.06571281065777966, ((2,5),Dir.DOWN): 0.0, ((2,5),Dir.LEFT): 0.0, ((2,5),Dir.UP): 0.0, ((2,5),Dir.RIGHT): 0.0, ((1,5),Dir.UP): 0.15706157760810002, ((1,5),Dir.LEFT): 0.0099, ((1,5),Dir.RIGHT): 0.717570463519, ((1,5),Dir.DOWN): 0.17377287514857, }"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 1, 0)",0,49,"{((1,1),Dir.UP): 0.033374031169995405, ((1,1),Dir.LEFT): 0.14074561364224825, ((1,1),Dir.RIGHT): 0.5927771058040854, ((1,1),Dir.DOWN): 0.0616744405508806, ((1,2),Dir.RIGHT): 0.07679204640086365, ((1,2),Dir.UP): 0.05465513525192955, ((1,2),Dir.LEFT): 0.06306732335005878, ((1,2),Dir.DOWN): 0.38205642957404806, ((2,2),Dir.RIGHT): 0.394002371579972, ((2,2),Dir.LEFT): 0.17130751529555122, ((2,2),Dir.UP): 0.4219226491034205, ((2,2),Dir.DOWN): 0.585597407452037, ((2,1),Dir.UP): 0.6220897272780679, ((2,1),Dir.RIGHT): 0.41951265227162865, ((2,1),Dir.LEFT): 0.49012869163803685, ((2,1),Dir.DOWN): 0.5040299461433906, ((2,4),Dir.RIGHT): 0.41951265227162865, ((2,4),Dir.DOWN): 0.5040299461433906, ((2,4),Dir.UP): 0.6220897272780679, ((2,3),Dir.RIGHT): 0.1604413758985426, ((2,3),Dir.DOWN): 0.05415256866647008, ((2,3),Dir.LEFT): 0.06243560841603642, ((2,3),Dir.UP): 0.5742026407805265, ((1,4),Dir.DOWN): 0.05415256866647008, ((2,4),Dir.LEFT): 0.49012869163803685, ((1,4),Dir.RIGHT): 0.1604413758985426, ((1,4),Dir.LEFT): 0.06243560841603642, ((1,4),Dir.UP): 0.5742026407805265, ((1,5),Dir.DOWN): 0.03808212162512768, ((1,5),Dir.UP): 0.0, ((1,5),Dir.LEFT): 0.06064537158900001, ((1,5),Dir.RIGHT): 0.7712320754503901, ((2,5),Dir.UP): 0.0, ((2,5),Dir.RIGHT): 0.0, ((2,5),Dir.LEFT): 0.0, ((2,5),Dir.DOWN): 0.0, }"
"(<Abstr_type.A_STAR: 2>, 0.0, <Corr_type.UNI_RAND: 1>, 1, 0)",1,49,"{((1,1),Dir.LEFT): 0.1211134881591277, ((1,1),Dir.DOWN): 0.05791314963127408, ((1,1),Dir.UP): 0.04816632205477253, ((1,1),Dir.RIGHT): 0.6073750823214289, ((2,1),Dir.UP): 0.6926790231768308, ((2,1),Dir.LEFT): 0.43236674182499774, ((2,1),Dir.RIGHT): 0.5665910224487671, ((2,1),Dir.DOWN): 0.5132299101545995, ((2,4),Dir.DOWN): 0.5132299101545995, ((2,2),Dir.LEFT): 0.3210744630560795, ((2,2),Dir.DOWN): 0.5787394221152236, ((2,2),Dir.RIGHT): 0.49369537526614565, ((2,2),Dir.UP): 0.42856323346938535, ((2,4),Dir.UP): 0.6926790231768308, ((2,4),Dir.LEFT): 0.43236674182499774, ((1,2),Dir.RIGHT): 0.0, ((1,2),Dir.UP): 0.02009567279907841, ((1,2),Dir.LEFT): 0.031075944668680883, ((1,2),Dir.DOWN): 0.5055790871655983, ((2,4),Dir.RIGHT): 0.5665910224487671, ((2,3),Dir.RIGHT): 0.10478890405359353, ((2,3),Dir.DOWN): 0.06571281065777966, ((2,3),Dir.UP): 0.5770474517304638, ((2,3),Dir.LEFT): 0.08042016316948766, ((1,4),Dir.RIGHT): 0.10478890405359353, ((1,4),Dir.LEFT): 0.08042016316948766, ((1,4),Dir.UP): 0.5770474517304638, ((1,4),Dir.DOWN): 0.06571281065777966, ((2,5),Dir.DOWN): 0.0, ((2,5),Dir.LEFT): 0.0, ((2,5),Dir.UP): 0.0, ((2,5),Dir.RIGHT): 0.0, ((1,5),Dir.UP): 0.15706157760810002, ((1,5),Dir.LEFT): 0.0099, ((1,5),Dir.RIGHT): 0.717570463519, ((1,5),Dir.DOWN): 0.17377287514857, }"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 1, 0)",0,0,"{((1,1),Dir.DOWN): 0.0, ((1,1),Dir.RIGHT): 0.0, ((1,1),Dir.LEFT): 0.0, ((1,1),Dir.UP): 0.0, ((2,5),Dir.DOWN): 0.0, ((2,3),Dir.DOWN): 0.0, ((2,2),Dir.DOWN): 0.0, ((2,4),Dir.DOWN): 0.0, ((1,4),Dir.DOWN): 0.0, ((1,2),Dir.LEFT): 0.0099, ((1,2),Dir.UP): 0.0, ((1,2),Dir.RIGHT): 0.1, ((1,2),Dir.DOWN): 0.0, ((2,5),Dir.UP): 0.0, ((2,3),Dir.UP): 0.0, ((2,2),Dir.UP): 0.0, ((2,4),Dir.UP): 0.0, ((1,4),Dir.UP): 0.0, ((2,1),Dir.UP): 0.0, ((1,5),Dir.UP): 0.0, ((2,2),Dir.RIGHT): 0.0, ((2,2),Dir.LEFT): 0.0, ((2,1),Dir.RIGHT): 0.1, ((1,5),Dir.RIGHT): 0.1, ((2,5),Dir.LEFT): 0.0, ((2,3),Dir.LEFT): 0.0, ((2,4),Dir.LEFT): 0.0, ((1,4),Dir.LEFT): 0.0, ((2,3),Dir.RIGHT): 0.0, ((2,4),Dir.RIGHT): 0.0, ((2,5),Dir.RIGHT): 0.0, ((1,4),Dir.RIGHT): 0.0, ((1,5),Dir.DOWN): 0.0, ((1,5),Dir.LEFT): 0.0099, ((2,1),Dir.LEFT): 0.0099, }"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 1, 0)",1,0,"{((1,1),Dir.DOWN): 0.0, ((1,1),Dir.UP): 0.0999, ((1,1),Dir.LEFT): 0.0, ((1,1),Dir.RIGHT): 0.0, ((2,5),Dir.DOWN): 0.0, ((2,3),Dir.DOWN): 0.0, ((2,2),Dir.DOWN): 0.0, ((2,4),Dir.DOWN): 0.0, ((1,4),Dir.DOWN): 0.0, ((1,2),Dir.RIGHT): 0.0, ((1,2),Dir.LEFT): 0.0, ((1,2),Dir.DOWN): 0.0, ((1,2),Dir.UP): 0.0, ((2,5),Dir.UP): 0.0999, ((2,3),Dir.UP): 0.0999, ((2,2),Dir.UP): 0.0999, ((2,4),Dir.UP): 0.0999, ((1,4),Dir.UP): 0.0999, ((2,1),Dir.LEFT): 0.0, ((1,5),Dir.LEFT): 0.0, ((2,1),Dir.DOWN): 0.0, ((1,5),Dir.DOWN): 0.0, ((2,5),Dir.LEFT): 0.0, ((2,3),Dir.LEFT): 0.0, ((2,2),Dir.LEFT): 0.0, ((2,4),Dir.LEFT): 0.0, ((1,4),Dir.LEFT): 0.0, ((2,1),Dir.UP): 0.0, ((1,5),Dir.UP): 0.0, ((2,2),Dir.RIGHT): 0.0, ((2,1),Dir.RIGHT): 0.0, ((1,5),Dir.RIGHT): 0.0, ((2,3),Dir.RIGHT): 0.0, ((2,5),Dir.RIGHT): 0.0, ((2,4),Dir.RIGHT): 0.0, ((1,4),Dir.RIGHT): 0.0, }"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 1, 0)",0,1,"{((1,1),Dir.DOWN): 0.0, ((1,1),Dir.RIGHT): 0.0, ((1,1),Dir.LEFT): 0.0, ((1,1),Dir.UP): 0.0, ((2,5),Dir.DOWN): 0.0, ((2,3),Dir.DOWN): 0.0, ((2,2),Dir.DOWN): 0.0, ((2,4),Dir.DOWN): 0.0, ((1,4),Dir.DOWN): 0.0, ((1,2),Dir.LEFT): 0.01881, ((1,2),Dir.UP): 0.0, ((1,2),Dir.RIGHT): 0.271, ((1,2),Dir.DOWN): 0.0, ((2,5),Dir.UP): 0.0, ((2,3),Dir.UP): 0.0, ((2,2),Dir.UP): 0.0, ((2,4),Dir.UP): 0.0, ((1,4),Dir.UP): 0.0, ((2,1),Dir.UP): 0.0, ((1,5),Dir.UP): 0.0, ((2,2),Dir.RIGHT): 0.0, ((2,2),Dir.LEFT): 0.0, ((2,1),Dir.RIGHT): 0.271, ((1,5),Dir.RIGHT): 0.271, ((2,5),Dir.LEFT): 0.0, ((2,3),Dir.LEFT): 0.0, ((2,4),Dir.LEFT): 0.0, ((1,4),Dir.LEFT): 0.0, ((2,3),Dir.RIGHT): 0.0, ((2,4),Dir.RIGHT): 0.0, ((2,5),Dir.RIGHT): 0.0, ((1,4),Dir.RIGHT): 0.0, ((1,5),Dir.DOWN): 0.0, ((1,5),Dir.LEFT): 0.01881, ((2,1),Dir.LEFT): 0.01881, }"
"(<Abstr_type.PI_STAR: 3>, 0.0, <Corr_type.UNI_RAND: 1>, 1, 0)",1,1,"{((1,1),Dir.DOWN): 0.0, ((1,1),Dir.UP): 0.18982009, ((1,1),Dir.LEFT): 0.0, ((1,1),Dir.RIGHT): 0.0, ((2,5),Dir.DOWN): 0.0, ((2,3),Dir.DOWN): 0.0, ((2,2),Dir.DOWN): 0.0, ((2,4),Dir.DOWN): 0.0, ((1,4),Dir.DOWN): 0.0, ((1,2),Dir.RIGHT): 0.0, ((1,2),Dir.LEFT): 0.01879218891, ((1,2),Dir.DOWN): 0.0, ((1,2),Dir.UP): 0.0, ((2,5),Dir.UP): 0.18982009, ((2,3),Dir.UP): 0.18982009, ((2,2),Dir.UP): 0.18982009, ((2,4),Dir.UP): 0.18982009, ((1,4),Dir.UP): 0.18982009, ((2,1),Dir.LEFT): 0.01879218891, ((1,5),Dir.LEFT): 0.01879218891, ((2,1),Dir.DOWN): 0.0, ((1,5),Dir.DOWN): 0.0, ((2,5),Dir.LEFT): 0.0, ((2,3),Dir.LEFT): 0.0, ((2,2),Dir.LEFT): 0.0, ((2,4),Dir.LEFT): 0.0, ((1,4),Dir.LEFT): 0.0, ((2,1),Dir.UP): 0.0, ((1,5),Dir.UP): 0.0, ((2,2),Dir.RIGHT): 0.0, ((2,1),Dir.RIGHT): 0.0, ((1,5),Dir.RIGHT): 0.0, ((2,3),Dir.RIGHT): 0.0, ((2,5),Dir.RIGHT): 0.0, ((2,4),Dir.RIGHT): 0.0, ((1,4),Dir.RIGHT): 0.0, }"
