,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249
0,10710,21279,15869,8798,28106,15225,12580,4112,7021,9171,9733,5863,5296,10923,2283,12198,4130,15783,7311,13521,14208,5262,1185,5989,1531,6556,8452,12491,5156,5011,1492,4035,9250,2762,21785,2715,8089,8740,4426,1676,4106,2647,8758,5550,7142,3411,7854,2061,7692,6164,5473,5858,3337,5001,2578,3311,4182,3647,8151,20931,2550,6671,8099,2496,2352,4510,2328,2088,5786,5267,3251,2884,8974,7336,4311,1402,3325,3466,7342,3797,3384,13067,3686,3244,7784,2792,5088,1380,5732,2391,1821,5897,2320,3802,5683,2969,6203,4357,2791,9801,2369,3827,1827,5062,11848,5367,3047,3325,5528,5460,1608,2945,3993,2237,4053,4557,3161,5144,8329,5686,1809,2701,3141,1732,3544,6355,8767,4616,5539,3652,2008,3752,4582,987,1621,1549,4255,3704,3356,2369,2662,5537,1689,4402,2369,2120,5624,11449,2118,1352,3444,3592,1257,1749,1070,2700,6126,5381,2980,1044,5198,3134,4345,1006,3573,1688,2470,3119,4793,7432,2377,2566,3321,2982,4505,2216,7934,2138,7016,1445,4640,2518,4734,3342,2815,1087,3407,2479,2390,4132,1835,5441,6185,3824,2538,1955,3367,2511,2932,1968,4802,1085,3248,3730,1483,1950,2155,15972,6367,3622,2974,1362,4768,1285,5175,7346,1374,3101,1408,2078,1871,2387,1877,6107,3912,5236,2119,2752,8737,2552,3829,5122,4506,1908,5128,4325,4976,3893,4605,4667,3484,4323,5546,2192,1386,1147,5933,2963,2805,3598
